fia_species_code,scientific_name,grain_km,fold,eligible_plots,qualifying_tree_records,positive_plots,detected_cells_ge1_positive_plot,detected_cells_ge2_positive_plots,detected_cells_ge3_positive_plots,tpa_unadj_available_fraction,obvious_variance_support_failure,positive_plots_per_detected_cell_min,positive_plots_per_detected_cell_q10,positive_plots_per_detected_cell_q25,positive_plots_per_detected_cell_median,positive_plots_per_detected_cell_q75,positive_plots_per_detected_cell_q90,positive_plots_per_detected_cell_max,positive_plots_per_detected_cell_mean
345,Albizia julibrissin,75,A,57920,156,107,72,29,3,1.0,0,1,1.0,1.0,1.0,2.0,2.0,6,1.4861111111111112
345,Albizia julibrissin,75,B,57805,141,76,59,11,4,1.0,0,1,1.0,1.0,1.0,1.0,2.0,5,1.2881355932203389
350,Alnus spp.,25,A,57920,6,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
350,Alnus spp.,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
350,Alnus spp.,50,A,57920,6,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
350,Alnus spp.,50,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
350,Alnus spp.,75,A,57920,6,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
350,Alnus spp.,75,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
351,Alnus rubra,25,A,57920,4000,629,199,128,88,1.0,0,1,1.0,1.0,2.0,4.0,6.0,21,3.1608040201005023
351,Alnus rubra,25,B,57805,4055,660,209,138,95,1.0,0,1,1.0,1.0,2.0,4.0,6.200000000000017,23,3.1578947368421053
351,Alnus rubra,50,A,57920,4000,629,88,67,53,1.0,0,1,1.0,2.0,3.5,8.25,16.299999999999997,68,7.1477272727272725
351,Alnus rubra,50,B,57805,4055,660,83,70,59,1.0,0,1,1.0,2.0,5.0,11.5,17.0,63,7.951807228915663
351,Alnus rubra,75,A,57920,4000,629,50,37,34,1.0,0,1,1.0,1.25,6.5,18.75,28.400000000000006,94,12.58
351,Alnus rubra,75,B,57805,4055,660,46,39,35,1.0,0,1,1.0,4.0,10.0,20.75,31.0,84,14.347826086956522
352,Alnus rhombifolia,25,A,57920,77,26,26,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
352,Alnus rhombifolia,25,B,57805,102,28,27,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.037037037037037
352,Alnus rhombifolia,50,A,57920,77,26,21,4,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.2380952380952381
352,Alnus rhombifolia,50,B,57805,102,28,23,5,0,1.0,0,1,1.0,1.0,1.0,1.0,2.0,2,1.2173913043478262
352,Alnus rhombifolia,75,A,57920,77,26,17,4,3,1.0,0,1,1.0,1.0,1.0,1.0,3.0,5,1.5294117647058822
352,Alnus rhombifolia,75,B,57805,102,28,19,6,2,1.0,0,1,1.0,1.0,1.0,2.0,2.1999999999999993,4,1.4736842105263157
353,Alnus oblongifolia,25,A,57920,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
353,Alnus oblongifolia,25,B,57805,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
353,Alnus oblongifolia,50,A,57920,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
353,Alnus oblongifolia,50,B,57805,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
353,Alnus oblongifolia,75,A,57920,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
353,Alnus oblongifolia,75,B,57805,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
355,Alnus glutinosa,25,A,57920,45,6,6,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
355,Alnus glutinosa,25,B,57805,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
355,Alnus glutinosa,50,A,57920,45,6,6,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
355,Alnus glutinosa,50,B,57805,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
355,Alnus glutinosa,75,A,57920,45,6,6,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
355,Alnus glutinosa,75,B,57805,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
356,Amelanchier spp.,25,A,57920,936,561,354,109,45,1.0,0,1,1.0,1.0,1.0,2.0,3.0,10,1.5847457627118644
356,Amelanchier spp.,25,B,57805,799,488,320,97,40,1.0,0,1,1.0,1.0,1.0,2.0,3.0,10,1.525
356,Amelanchier spp.,50,A,57920,936,561,213,104,70,1.0,0,1,1.0,1.0,1.0,3.0,5.800000000000011,23,2.6338028169014085
356,Amelanchier spp.,50,B,57805,799,488,197,94,64,1.0,0,1,1.0,1.0,1.0,3.0,5.400000000000006,16,2.4771573604060912
356,Amelanchier spp.,75,A,57920,936,561,144,82,59,1.0,0,1,1.0,1.0,2.0,5.0,9.0,34,3.8958333333333335
356,Amelanchier spp.,75,B,57805,799,488,125,77,57,1.0,0,1,1.0,1.0,2.0,5.0,8.600000000000009,32,3.904
357,Amelanchier arborea,25,A,57920,20,12,11,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0909090909090908
357,Amelanchier arborea,25,B,57805,19,8,8,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
357,Amelanchier arborea,50,A,57920,20,12,8,2,1,1.0,0,1,1.0,1.0,1.0,1.25,2.5999999999999996,4,1.5
357,Amelanchier arborea,50,B,57805,19,8,7,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.4000000000000004,2,1.1428571428571428
357,Amelanchier arborea,75,A,57920,20,12,8,3,1,1.0,0,1,1.0,1.0,1.0,2.0,2.3,3,1.5
357,Amelanchier arborea,75,B,57805,19,8,6,1,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.3333333333333333
361,Arbutus menziesii,25,A,57920,2107,381,120,77,56,1.0,0,1,1.0,1.0,2.0,4.0,8.0,18,3.175
361,Arbutus menziesii,25,B,57805,1865,382,119,77,52,1.0,0,1,1.0,1.0,2.0,4.5,7.200000000000003,12,3.2100840336134455
361,Arbutus menziesii,50,A,57920,2107,381,49,37,34,1.0,0,1,1.0,2.0,6.0,9.0,19.600000000000023,37,7.775510204081633
361,Arbutus menziesii,50,B,57805,1865,382,53,42,35,1.0,0,1,1.0,2.0,4.0,10.0,16.60000000000001,35,7.2075471698113205
361,Arbutus menziesii,75,A,57920,2107,381,33,28,22,1.0,0,1,1.0,2.0,4.0,15.0,20.6,77,11.545454545454545
361,Arbutus menziesii,75,B,57805,1865,382,35,28,25,1.0,0,1,1.0,2.0,5.0,13.5,23.60000000000001,66,10.914285714285715
362,Arbutus arizonica,25,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
362,Arbutus arizonica,25,B,57805,6,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
362,Arbutus arizonica,50,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
362,Arbutus arizonica,50,B,57805,6,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
362,Arbutus arizonica,75,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
362,Arbutus arizonica,75,B,57805,6,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
363,Arbutus xalapensis,25,A,57920,2,2,1,1,0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2,2.0
363,Arbutus xalapensis,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
363,Arbutus xalapensis,50,A,57920,2,2,1,1,0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2,2.0
363,Arbutus xalapensis,50,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
363,Arbutus xalapensis,75,A,57920,2,2,1,1,0,1.0,1,2,2.0,2.0,2.0,2.0,2.0,2,2.0
363,Arbutus xalapensis,75,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
367,Asimina triloba,25,A,57920,33,20,20,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
367,Asimina triloba,25,B,57805,19,12,12,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
367,Asimina triloba,50,A,57920,33,20,20,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
367,Asimina triloba,50,B,57805,19,12,11,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0909090909090908
367,Asimina triloba,75,A,57920,33,20,20,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
367,Asimina triloba,75,B,57805,19,12,12,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
371,Betula alleghaniensis,25,A,57920,10740,2795,776,503,374,1.0,0,1,1.0,1.0,2.0,5.0,8.0,30,3.6018041237113403
371,Betula alleghaniensis,25,B,57805,11156,2857,759,490,380,1.0,0,1,1.0,1.0,3.0,5.0,8.0,26,3.764163372859025
371,Betula alleghaniensis,50,A,57920,10740,2795,310,241,205,1.0,0,1,1.0,2.0,5.0,12.75,24.0,67,9.016129032258064
371,Betula alleghaniensis,50,B,57805,11156,2857,312,230,197,1.0,0,1,1.0,1.0,5.0,14.0,23.900000000000034,63,9.157051282051283
371,Betula alleghaniensis,75,A,57920,10740,2795,169,141,127,1.0,0,1,1.0,3.0,8.0,21.0,46.60000000000005,111,16.53846153846154
371,Betula alleghaniensis,75,B,57805,11156,2857,172,143,121,1.0,0,1,1.0,2.0,7.0,23.25,48.900000000000006,111,16.61046511627907
372,Betula lenta,25,A,57920,7305,1795,560,405,280,1.0,0,1,1.0,1.0,2.5,4.0,6.0,20,3.205357142857143
372,Betula lenta,25,B,57805,7106,1832,553,418,308,1.0,0,1,1.0,2.0,3.0,4.0,6.0,20,3.3128390596745025
372,Betula lenta,50,A,57920,7305,1795,198,171,151,1.0,0,1,1.0,3.0,8.0,14.0,19.0,39,9.065656565656566
372,Betula lenta,50,B,57805,7106,1832,192,169,159,1.0,0,1,1.0,4.0,8.0,14.0,19.0,34,9.541666666666666
372,Betula lenta,75,A,57920,7305,1795,105,90,85,1.0,0,1,1.0,4.0,14.0,27.0,36.60000000000001,68,17.095238095238095
372,Betula lenta,75,B,57805,7106,1832,97,89,83,1.0,0,1,2.0,8.0,16.0,26.0,40.0,73,18.88659793814433
373,Betula nigra,25,A,57920,924,335,300,31,3,1.0,0,1,1.0,1.0,1.0,1.0,2.0,4,1.1166666666666667
373,Betula nigra,25,B,57805,1038,366,309,42,10,1.0,0,1,1.0,1.0,1.0,1.0,2.0,6,1.1844660194174756
373,Betula nigra,50,A,57920,924,335,217,74,30,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.543778801843318
373,Betula nigra,50,B,57805,1038,366,232,79,31,1.0,0,1,1.0,1.0,1.0,2.0,3.0,9,1.5775862068965518
373,Betula nigra,75,A,57920,924,335,163,79,39,1.0,0,1,1.0,1.0,1.0,2.0,4.0,14,2.0552147239263805
373,Betula nigra,75,B,57805,1038,366,168,84,46,1.0,0,1,1.0,1.0,1.5,3.0,4.0,15,2.1785714285714284
374,Betula occidentalis,25,A,57920,23,9,8,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.2999999999999998,2,1.125
374,Betula occidentalis,25,B,57805,12,8,8,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
374,Betula occidentalis,50,A,57920,23,9,8,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.2999999999999998,2,1.125
374,Betula occidentalis,50,B,57805,12,8,8,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
374,Betula occidentalis,75,A,57920,23,9,7,1,1,1.0,0,1,1.0,1.0,1.0,1.0,1.8000000000000007,3,1.2857142857142858
374,Betula occidentalis,75,B,57805,12,8,6,2,0,1.0,0,1,1.0,1.0,1.0,1.75,2.0,2,1.3333333333333333
375,Betula papyrifera,25,A,57920,12055,3352,868,646,480,1.0,0,1,1.0,1.0,3.0,5.0,8.0,31,3.8617511520737327
375,Betula papyrifera,25,B,57805,11494,3295,860,615,481,1.0,0,1,1.0,1.0,3.0,5.0,8.0,21,3.8313953488372094
375,Betula papyrifera,50,A,57920,12055,3352,321,262,228,1.0,0,1,1.0,2.0,7.0,16.0,25.0,62,10.442367601246106
375,Betula papyrifera,50,B,57805,11494,3295,312,254,223,1.0,0,1,1.0,2.0,7.0,16.0,25.0,55,10.560897435897436
375,Betula papyrifera,75,A,57920,12055,3352,175,149,134,1.0,0,1,1.0,3.0,10.0,31.0,49.0,111,19.154285714285713
375,Betula papyrifera,75,B,57805,11494,3295,174,147,130,1.0,0,1,1.0,2.25,11.0,29.75,50.70000000000002,103,18.936781609195403
379,Betula populifolia,25,A,57920,452,199,129,41,17,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.5426356589147288
379,Betula populifolia,25,B,57805,392,176,128,34,12,1.0,0,1,1.0,1.0,1.0,2.0,2.0,4,1.375
379,Betula populifolia,50,A,57920,452,199,70,35,30,1.0,0,1,1.0,1.0,1.5,3.75,6.0,13,2.842857142857143
379,Betula populifolia,50,B,57805,392,176,75,38,22,1.0,0,1,1.0,1.0,2.0,3.0,5.0,11,2.3466666666666667
379,Betula populifolia,75,A,57920,452,199,52,28,21,1.0,0,1,1.0,1.0,2.0,4.0,10.799999999999997,23,3.826923076923077
379,Betula populifolia,75,B,57805,392,176,51,37,22,1.0,0,1,1.0,1.0,2.0,4.0,6.0,14,3.450980392156863
381,Sideroxylon lanuginosum ssp. lanuginosum,25,A,57920,181,123,109,13,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.128440366972477
381,Sideroxylon lanuginosum ssp. lanuginosum,25,B,57805,153,94,88,5,1,1.0,0,1,1.0,1.0,1.0,1.0,1.0,3,1.0681818181818181
381,Sideroxylon lanuginosum ssp. lanuginosum,50,A,57920,181,123,89,25,8,1.0,0,1,1.0,1.0,1.0,2.0,2.0,4,1.3820224719101124
381,Sideroxylon lanuginosum ssp. lanuginosum,50,B,57805,153,94,75,13,4,1.0,0,1,1.0,1.0,1.0,1.0,2.0,5,1.2533333333333334
381,Sideroxylon lanuginosum ssp. lanuginosum,75,A,57920,181,123,68,34,12,1.0,0,1,1.0,1.0,1.5,2.0,3.0,6,1.8088235294117647
381,Sideroxylon lanuginosum ssp. lanuginosum,75,B,57805,153,94,59,24,5,1.0,0,1,1.0,1.0,1.0,2.0,2.0,6,1.5932203389830508
391,Carpinus caroliniana,25,A,57920,2143,1024,727,222,53,1.0,0,1,1.0,1.0,1.0,2.0,2.0,6,1.4085281980742779
391,Carpinus caroliniana,25,B,57805,2092,1007,737,196,52,1.0,0,1,1.0,1.0,1.0,2.0,2.0,6,1.3663500678426053
391,Carpinus caroliniana,50,A,57920,2143,1024,434,238,150,1.0,0,1,1.0,1.0,2.0,3.0,5.0,12,2.359447004608295
391,Carpinus caroliniana,50,B,57805,2092,1007,452,222,136,1.0,0,1,1.0,1.0,1.0,3.0,5.0,14,2.22787610619469
391,Carpinus caroliniana,75,A,57920,2143,1024,272,192,135,1.0,0,1,1.0,1.0,2.0,5.0,9.0,20,3.764705882352941
391,Carpinus caroliniana,75,B,57805,2092,1007,277,190,136,1.0,0,1,1.0,1.0,2.0,5.0,8.0,25,3.6353790613718413
401,Carya aquatica,25,A,57920,616,246,178,46,18,1.0,0,1,1.0,1.0,1.0,2.0,2.3000000000000114,5,1.3820224719101124
401,Carya aquatica,25,B,57805,561,201,150,33,11,1.0,0,1,1.0,1.0,1.0,1.0,2.0,6,1.34
401,Carya aquatica,50,A,57920,616,246,122,57,32,1.0,0,1,1.0,1.0,1.0,3.0,3.0,9,2.0163934426229506
401,Carya aquatica,50,B,57805,561,201,101,44,22,1.0,0,1,1.0,1.0,1.0,2.0,4.0,11,1.99009900990099
401,Carya aquatica,75,A,57920,616,246,91,51,32,1.0,0,1,1.0,1.0,2.0,3.0,6.0,14,2.7032967032967035
401,Carya aquatica,75,B,57805,561,201,75,43,22,1.0,0,1,1.0,1.0,2.0,3.0,6.0,13,2.68
402,Carya cordiformis,25,A,57920,3247,1435,1057,272,77,1.0,0,1,1.0,1.0,1.0,2.0,2.0,7,1.3576158940397351
402,Carya cordiformis,25,B,57805,3262,1397,999,263,80,1.0,0,1,1.0,1.0,1.0,2.0,2.0,10,1.3983983983983983
402,Carya cordiformis,50,A,57920,3247,1435,624,336,212,1.0,0,1,1.0,1.0,2.0,3.0,4.0,16,2.2996794871794872
402,Carya cordiformis,50,B,57805,3262,1397,597,325,182,1.0,0,1,1.0,1.0,2.0,3.0,5.0,23,2.340033500837521
402,Carya cordiformis,75,A,57920,3247,1435,375,277,211,1.0,0,1,1.0,1.0,3.0,5.0,8.0,26,3.8266666666666667
402,Carya cordiformis,75,B,57805,3262,1397,372,249,189,1.0,0,1,1.0,1.0,3.0,5.0,8.0,46,3.7553763440860215
403,Carya glabra,25,A,57920,6861,3147,1419,746,435,1.0,0,1,1.0,1.0,2.0,3.0,4.0,15,2.2177589852008457
403,Carya glabra,25,B,57805,7019,3160,1474,781,418,1.0,0,1,1.0,1.0,2.0,3.0,4.0,16,2.1438263229308006
403,Carya glabra,50,A,57920,6861,3147,604,430,363,1.0,0,1,1.0,1.0,4.0,7.0,13.0,35,5.210264900662252
403,Carya glabra,50,B,57805,7019,3160,600,451,366,1.0,0,1,1.0,2.0,4.0,7.0,11.100000000000023,34,5.266666666666667
403,Carya glabra,75,A,57920,6861,3147,330,267,222,1.0,0,1,1.0,2.0,5.0,14.0,24.0,51,9.536363636363637
403,Carya glabra,75,B,57805,7019,3160,328,265,225,1.0,0,1,1.0,2.0,5.5,15.25,23.0,55,9.634146341463415
404,Carya illinoinensis,25,A,57920,961,381,309,52,16,1.0,0,1,1.0,1.0,1.0,1.0,2.0,5,1.233009708737864
404,Carya illinoinensis,25,B,57805,1065,421,326,74,14,1.0,0,1,1.0,1.0,1.0,1.0,2.0,6,1.2914110429447854
404,Carya illinoinensis,50,A,57920,961,381,207,82,41,1.0,0,1,1.0,1.0,1.0,2.0,3.4000000000000057,9,1.8405797101449275
404,Carya illinoinensis,50,B,57805,1065,421,236,89,38,1.0,0,1,1.0,1.0,1.0,2.0,3.0,13,1.7838983050847457
404,Carya illinoinensis,75,A,57920,961,381,156,80,41,1.0,0,1,1.0,1.0,2.0,3.0,5.5,16,2.4423076923076925
404,Carya illinoinensis,75,B,57805,1065,421,161,100,55,1.0,0,1,1.0,1.0,2.0,3.0,5.0,15,2.6149068322981366
405,Carya laciniosa,25,A,57920,173,98,86,10,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,4,1.1395348837209303
405,Carya laciniosa,25,B,57805,196,102,88,13,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.1590909090909092
405,Carya laciniosa,50,A,57920,173,98,68,17,8,1.0,0,1,1.0,1.0,1.0,1.25,3.0,6,1.4411764705882353
405,Carya laciniosa,50,B,57805,196,102,74,21,5,1.0,0,1,1.0,1.0,1.0,2.0,2.0,4,1.3783783783783783
405,Carya laciniosa,75,A,57920,173,98,60,16,12,1.0,0,1,1.0,1.0,1.0,2.0,3.1000000000000014,6,1.6333333333333333
405,Carya laciniosa,75,B,57805,196,102,62,22,12,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.6451612903225807
406,Carya myristiciformis,25,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
406,Carya myristiciformis,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
406,Carya myristiciformis,50,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
406,Carya myristiciformis,50,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
406,Carya myristiciformis,75,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
406,Carya myristiciformis,75,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
407,Carya ovata,25,A,57920,5215,2140,1259,507,218,1.0,0,1,1.0,1.0,1.0,2.0,3.0,9,1.6997617156473392
407,Carya ovata,25,B,57805,5445,2134,1239,512,206,1.0,0,1,1.0,1.0,1.0,2.0,3.0,12,1.7223567393058918
407,Carya ovata,50,A,57920,5215,2140,599,436,307,1.0,0,1,1.0,1.0,3.0,5.0,7.2000000000000455,21,3.5726210350584306
407,Carya ovata,50,B,57805,5445,2134,607,426,296,1.0,0,1,1.0,1.0,2.0,5.0,7.0,32,3.515650741350906
407,Carya ovata,75,A,57920,5215,2140,344,282,233,1.0,0,1,1.0,2.0,4.0,9.0,15.0,34,6.22093023255814
407,Carya ovata,75,B,57805,5445,2134,349,280,234,1.0,0,1,1.0,2.0,4.0,8.0,14.0,53,6.114613180515759
408,Carya texana,25,A,57920,3119,1099,419,252,159,1.0,0,1,1.0,1.0,2.0,3.0,6.0,9,2.62291169451074
408,Carya texana,25,B,57805,2921,1044,403,237,159,1.0,0,1,1.0,1.0,2.0,4.0,5.0,12,2.5905707196029777
408,Carya texana,50,A,57920,3119,1099,175,129,96,1.0,0,1,1.0,1.0,3.0,10.0,16.599999999999994,29,6.28
408,Carya texana,50,B,57805,2921,1044,167,125,102,1.0,0,1,1.0,1.5,3.0,9.0,15.400000000000006,27,6.251497005988024
408,Carya texana,75,A,57920,3119,1099,98,80,69,1.0,0,1,1.0,2.0,5.0,16.75,33.0,52,11.214285714285714
408,Carya texana,75,B,57805,2921,1044,91,72,65,1.0,0,1,1.0,2.0,6.0,19.0,31.0,56,11.472527472527473
409,Carya alba,25,A,57920,6616,3088,1525,768,402,1.0,0,1,1.0,1.0,2.0,3.0,4.0,12,2.024918032786885
409,Carya alba,25,B,57805,6665,3119,1545,781,393,1.0,0,1,1.0,1.0,2.0,3.0,4.0,12,2.018770226537217
409,Carya alba,50,A,57920,6616,3088,630,473,387,1.0,0,1,1.0,2.0,3.0,7.0,11.0,28,4.901587301587302
409,Carya alba,50,B,57805,6665,3119,641,498,408,1.0,0,1,1.0,2.0,4.0,7.0,11.0,29,4.865834633385336
409,Carya alba,75,A,57920,6616,3088,334,273,243,1.0,0,1,1.0,2.0,6.0,14.75,21.0,46,9.245508982035927
409,Carya alba,75,B,57805,6665,3119,342,290,250,1.0,0,1,1.0,2.0,7.0,13.0,21.0,42,9.119883040935672
410,Carya pallida,25,A,57920,121,49,45,3,1,1.0,0,1,1.0,1.0,1.0,1.0,1.0,3,1.0888888888888888
410,Carya pallida,25,B,57805,148,69,58,11,0,1.0,0,1,1.0,1.0,1.0,1.0,2.0,2,1.1896551724137931
410,Carya pallida,50,A,57920,121,49,37,7,3,1.0,0,1,1.0,1.0,1.0,1.0,2.0,5,1.3243243243243243
410,Carya pallida,50,B,57805,148,69,45,12,6,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.5333333333333334
410,Carya pallida,75,A,57920,121,49,32,8,4,1.0,0,1,1.0,1.0,1.0,1.25,2.900000000000002,7,1.53125
410,Carya pallida,75,B,57805,148,69,33,15,8,1.0,0,1,1.0,1.0,1.0,2.0,4.0,8,2.090909090909091
411,Carya floridana,25,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
411,Carya floridana,25,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
411,Carya floridana,50,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
411,Carya floridana,50,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
411,Carya floridana,75,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
411,Carya floridana,75,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
412,Carya ovalis,25,A,57920,31,26,25,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.04
412,Carya ovalis,25,B,57805,65,34,30,4,0,1.0,0,1,1.0,1.0,1.0,1.0,2.0,2,1.1333333333333333
412,Carya ovalis,50,A,57920,31,26,22,4,0,1.0,0,1,1.0,1.0,1.0,1.0,2.0,2,1.1818181818181819
412,Carya ovalis,50,B,57805,65,34,22,8,3,1.0,0,1,1.0,1.0,1.0,2.0,2.900000000000002,4,1.5454545454545454
412,Carya ovalis,75,A,57920,31,26,19,5,2,1.0,0,1,1.0,1.0,1.0,1.5,2.1999999999999993,3,1.368421052631579
412,Carya ovalis,75,B,57805,65,34,18,5,4,1.0,0,1,1.0,1.0,1.0,1.75,3.6000000000000014,8,1.8888888888888888
413,Carya carolinae-septentrionalis,25,A,57920,12,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
413,Carya carolinae-septentrionalis,25,B,57805,15,7,6,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.5,2,1.1666666666666667
413,Carya carolinae-septentrionalis,50,A,57920,12,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
413,Carya carolinae-septentrionalis,50,B,57805,15,7,5,2,0,1.0,0,1,1.0,1.0,1.0,2.0,2.0,2,1.4
413,Carya carolinae-septentrionalis,75,A,57920,12,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
413,Carya carolinae-septentrionalis,75,B,57805,15,7,5,2,0,1.0,0,1,1.0,1.0,1.0,2.0,2.0,2,1.4
421,Castanea dentata,25,A,57920,13,12,11,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0909090909090908
421,Castanea dentata,25,B,57805,16,11,11,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
421,Castanea dentata,50,A,57920,13,12,11,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0909090909090908
421,Castanea dentata,50,B,57805,16,11,9,1,1,1.0,0,1,1.0,1.0,1.0,1.0,1.4000000000000004,3,1.2222222222222223
421,Castanea dentata,75,A,57920,13,12,11,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0909090909090908
421,Castanea dentata,75,B,57805,16,11,8,3,0,1.0,0,1,1.0,1.0,1.0,2.0,2.0,2,1.375
422,Castanea pumila,25,A,57920,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
422,Castanea pumila,25,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
422,Castanea pumila,50,A,57920,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
422,Castanea pumila,50,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
422,Castanea pumila,75,A,57920,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
422,Castanea pumila,75,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
423,Castanea pumila var. ozarkensis,25,A,57920,5,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
423,Castanea pumila var. ozarkensis,25,B,57805,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
423,Castanea pumila var. ozarkensis,50,A,57920,5,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
