analysis_species_id,analysis_species_name,wcvp_distribution_record_count,confirmed_current_native_record_count,native_historical_extinct_record_count,native_location_doubtful_record_count,introduced_audit_record_count,all_distribution_flags_valid_binary,confirmed_native_CONUS,confirmed_native_Canada,confirmed_native_Alaska,confirmed_native_Mexico,confirmed_native_Central_America,confirmed_native_outside_USA_Canada,confirmed_native_outside_North_America,transcontinental_circumboreal_global_extension_flag,introduced_in_CONUS_audit_flag,extinct_native_outside_primary_CONUS_domain_flag,doubtful_native_outside_primary_CONUS_domain_flag,confirmed_native_level3_areas,confirmed_native_outside_USA_Canada_level3_areas,confirmed_native_outside_North_America_level3_areas,introduced_CONUS_level3_areas,extinct_native_outside_domain_level3_areas,doubtful_native_outside_domain_level3_areas,macro_region_rule_version
144637,Ostrya virginiana,53,53,0,0,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;ELS:El Salvador;FLA:Florida;GEO:Georgia;GUA:Guatemala;HON:Honduras;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAI:Maine;MAN:Manitoba;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast;NBR:New Brunswick;NCA:North Carolina;NDA:North Dakota;NEB:Nebraska;NSC:Nova Scotia;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEI:Prince Edward I.;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;SCA:South Carolina;SDA:South Dakota;TEN:Tennessee;TEX:Texas;VER:Vermont;VRG:Virginia;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia;WYO:Wyoming,ELS:El Salvador;GUA:Guatemala;HON:Honduras;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
166659,Psidium cattleyanum,62,4,0,0,58,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,BZE:Brazil Northeast;BZL:Brazil Southeast;BZS:Brazil South;URU:Uruguay,BZE:Brazil Northeast;BZL:Brazil Southeast;BZS:Brazil South;URU:Uruguay,BZE:Brazil Northeast;BZL:Brazil Southeast;BZS:Brazil South;URU:Uruguay,FLA:Florida,,,TAXON_RANGE_BUILD_CONTRACT_v01_SEMANTICS_UNCHANGED
171430,Quercus acutissima,25,13,0,0,12,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,ASS:Assam;CBD:Cambodia;CHC:China South-Central;CHM:Manchuria;CHN:China North-Central;EHM:East Himalaya;JAP:Japan;KOR:Korea;LAO:Laos;MYA:Myanmar;NEP:Nepal;THA:Thailand;VIE:Vietnam,ASS:Assam;CBD:Cambodia;CHC:China South-Central;CHM:Manchuria;CHN:China North-Central;EHM:East Himalaya;JAP:Japan;KOR:Korea;LAO:Laos;MYA:Myanmar;NEP:Nepal;THA:Thailand;VIE:Vietnam,ASS:Assam;CBD:Cambodia;CHC:China South-Central;CHM:Manchuria;CHN:China North-Central;EHM:East Himalaya;JAP:Japan;KOR:Korea;LAO:Laos;MYA:Myanmar;NEP:Nepal;THA:Thailand;VIE:Vietnam,ALA:Alabama;ARK:Arkansas;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;PEN:Pennsylvania;TEN:Tennessee;WDC:District of Columbia,,,TAXON_RANGE_BUILD_CONTRACT_v01
171483,Quercus agrifolia,2,2,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;MXN:Mexico Northwest,MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
171499,Quercus alba,39,37,0,0,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NEB:Nebraska;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VER:Vermont;VRG:Virginia;WIS:Wisconsin;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
171655,Quercus arizonica,5,5,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;MXE:Mexico Northeast;MXN:Mexico Northwest;NWM:New Mexico;TEX:Texas,MXE:Mexico Northeast;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
171657,Quercus arkansana,7,6,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;LOU:Louisiana;TEX:Texas,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
171779,Quercus bicolor,28,28,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;CNT:Connecticut;DEL:Delaware;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSO:Missouri;NCA:North Carolina;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;ONT:Ontario;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;TEN:Tennessee;VER:Vermont;VRG:Virginia;WIS:Wisconsin;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
171890,Quercus buckleyi,2,2,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OKL:Oklahoma;TEX:Texas,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172147,Quercus chrysolepis,7,7,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;CAL:California;MXE:Mexico Northeast;MXN:Mexico Northwest;NEV:Nevada;NWM:New Mexico;ORE:Oregon,MXE:Mexico Northeast;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172244,Quercus coccinea,29,28,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;PEN:Pennsylvania;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;VER:Vermont;VRG:Virginia;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172538,Quercus douglasii,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172621,Quercus ellipsoidalis,8,8,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ILL:Illinois;INI:Indiana;IOW:Iowa;MIC:Michigan;MIN:Minnesota;OHI:Ohio;ONT:Ontario;WIS:Wisconsin,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172635,Quercus emoryi,5,5,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;MXE:Mexico Northeast;MXN:Mexico Northwest;NWM:New Mexico;TEX:Texas,MXE:Mexico Northeast;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172644,Quercus engelmannii,2,2,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;MXN:Mexico Northwest,MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172729,Quercus falcata,24,24,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172843,Quercus gambelii,10,10,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;COL:Colorado;MXE:Mexico Northeast;MXN:Mexico Northwest;NEV:Nevada;NWM:New Mexico;OKL:Oklahoma;TEX:Texas;UTA:Utah;WYO:Wyoming,MXE:Mexico Northeast;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172855,Quercus garryana,4,4,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BRC:British Columbia;CAL:California;ORE:Oregon;WAS:Washington,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172866,Quercus geminata,7,7,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;NCA:North Carolina;SCA:South Carolina,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172875,Quercus georgiana,4,3,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;GEO:Georgia;NCA:North Carolina,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172964,Quercus graciliformis,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TEX:Texas,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172990,Quercus gravesii,2,2,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXE:Mexico Northeast;TEX:Texas,MXE:Mexico Northeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
172998,Quercus grisea,8,8,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;COL:Colorado;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;NWM:New Mexico;TEX:Texas,MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173053,Quercus hemisphaerica,10,10,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;NCA:North Carolina;SCA:South Carolina;TEX:Texas;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173145,Quercus hypoleucoides,5,5,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;MXE:Mexico Northeast;MXN:Mexico Northwest;NWM:New Mexico;TEX:Texas,MXE:Mexico Northeast;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173293,Quercus ilicifolia,16,16,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CNT:Connecticut;DEL:Delaware;KTY:Kentucky;MAI:Maine;MAS:Massachusetts;MRY:Maryland;NCA:North Carolina;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;ONT:Ontario;PEN:Pennsylvania;RHO:Rhode I.;VER:Vermont;VRG:Virginia;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173302,Quercus imbricaria,22,22,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;DEL:Delaware;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MIC:Michigan;MRY:Maryland;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;NWY:New York;OHI:Ohio;PEN:Pennsylvania;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173316,Quercus incana,11,11,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;NCA:North Carolina;OKL:Oklahoma;SCA:South Carolina;TEX:Texas;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173428,Quercus kelloggii,3,3,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;MXN:Mexico Northwest;ORE:Oregon,MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173471,Quercus laceyi,2,2,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXE:Mexico Northeast;TEX:Texas,MXE:Mexico Northeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173479,Quercus laevis,8,8,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;NCA:North Carolina;SCA:South Carolina;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173587,Quercus laurifolia,10,10,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;NCA:North Carolina;SCA:South Carolina;TEX:Texas;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01_SEMANTICS_UNCHANGED
173674,Quercus lobata,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173795,Quercus lyrata,19,19,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;OKL:Oklahoma;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01_SEMANTICS_UNCHANGED
173817,Quercus macrocarpa,36,36,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ABT:Alberta;ALA:Alabama;ARK:Arkansas;CNT:Connecticut;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAI:Maine;MAN:Manitoba;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MNT:Montana;MRY:Maryland;MSO:Missouri;NBR:New Brunswick;NDA:North Dakota;NEB:Nebraska;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEN:Pennsylvania;QUE:Québec;SAS:Saskatchewan;SDA:South Dakota;TEN:Tennessee;TEX:Texas;VER:Vermont;VRG:Virginia;WIS:Wisconsin;WVA:West Virginia;WYO:Wyoming,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173863,Quercus margaretta,14,13,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;OKL:Oklahoma;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01_SEMANTICS_UNCHANGED
173871,Quercus marilandica,27,27,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NEB:Nebraska;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173929,Quercus michauxii,20,20,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
173948,Quercus minima,6,6,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;FLA:Florida;GEO:Georgia;MSI:Mississippi;NCA:North Carolina;SCA:South Carolina,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174020,Quercus muehlenbergii,35,35,0,0,0,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;MXE:Mexico Northeast;MXG:Mexico Gulf;NCA:North Carolina;NEB:Nebraska;NWJ:New Jersey;NWM:New Mexico;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VER:Vermont;VRG:Virginia;WIS:Wisconsin;WVA:West Virginia,MXE:Mexico Northeast;MXG:Mexico Gulf,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174037,Quercus myrtifolia,5,5,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;FLA:Florida;GEO:Georgia;MSI:Mississippi;SCA:South Carolina,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174075,Quercus nigra,17,17,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;DEL:Delaware;FLA:Florida;GEO:Georgia;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;OKL:Oklahoma;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174136,Quercus oblongifolia,5,5,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;MXE:Mexico Northeast;MXN:Mexico Northwest;NWM:New Mexico;TEX:Texas,MXE:Mexico Northeast;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174176,Quercus oglethorpensis,5,5,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;SCA:South Carolina,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174226,Quercus pagoda,17,17,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;OKL:Oklahoma;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174242,Quercus palustris,33,27,0,0,6,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;MAS:Massachusetts;MIC:Michigan;MRY:Maryland;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEN:Pennsylvania;RHO:Rhode I.;TEN:Tennessee;VER:Vermont;VRG:Virginia;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174411,Quercus phellos,21,21,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;NWY:New York;OKL:Oklahoma;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174518,Quercus prinoides,27,27,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KTY:Kentucky;MAS:Massachusetts;MIC:Michigan;MRY:Maryland;MSO:Missouri;NCA:North Carolina;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEN:Pennsylvania;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VER:Vermont;VRG:Virginia;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174902,Quercus rubra,65,39,0,0,26,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NBR:New Brunswick;NCA:North Carolina;NEB:Nebraska;NSC:Nova Scotia;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEI:Prince Edward I.;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;VER:Vermont;VRG:Virginia;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
174935,Quercus rugosa,11,11,0,0,0,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ARI:Arizona;GUA:Guatemala;HON:Honduras;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast;NWM:New Mexico;TEX:Texas,GUA:Guatemala;HON:Honduras;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
175148,Quercus shumardii,25,25,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MIC:Michigan;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NEB:Nebraska;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
175172,Quercus similis,9,9,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;SCA:South Carolina;TEN:Tennessee;TEX:Texas,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
