layer,synthetic_species_id,world,orientation,target_fold,support_cells,support_cells_zero_target_fold_plots,support_truth_mass_fraction_zero_target_fold_plots,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,entropy_bias,true_concentration,estimated_concentration,concentration_bias,estimated_total_mass,total_mass_relative_error,cell_bias,cell_relative_bias,cell_rmse,cell_relative_rmse,cell_mass_correlation,ci95_coverage_all_support,ci95_coverage_positive_exposure
A2,SYN046,STRONG,AB,B,101,1,0.0010614127067156763,0.11905907074198209,3.472182385911406,1.5886321069225289,3.163793836256208,3.13932190573952,-0.024471930516687834,0.08259312884128048,0.08008598730019773,-0.0025071415410827524,102314342.31647879,0.023143423164788235,22914.280361176432,0.1342041346889834,249037.23303747654,1.0767374157727105,0.995764830670604,0.7524752475247525,0.76
A1,SYN046,STRONG,BA,A,101,3,0.0017325084521921611,0.2583915109670606,18.571027568194495,21.51367123446835,3.163793836256208,3.122000603154333,-0.04179323310187488,0.08259312884128048,0.07468557528078255,-0.007907553560497924,100000000.0,2.220446049250313e-16,3.388002837574718e-10,0.23159234439388116,621348.3607385779,2.510314100171071,0.9732476336148314,,
A2,SYN046,STRONG,BA,A,101,3,0.0017325084521921611,0.14687181376031627,4.814258423767723,4.819005936633716,3.163793836256208,3.0438275600627387,-0.11996627619346922,0.08259312884128048,0.08799027877634645,0.005397149935065973,97979227.07084516,-0.020207729291548127,-20007.652763908918,-0.1399014799298269,299259.5998809337,1.2213426964015521,0.9940193687980196,0.5742574257425742,0.5918367346938775
A1,SYN046,PAIRED_NULL,AB,B,101,1,0.0001675626245113037,0.27936178436534015,25.43238880033967,37.97862051523843,3.1637938362562084,2.6927866683770514,-0.471007167879157,0.08259312884128052,0.14213964080534133,0.059546511964060814,100000000.0,0.0,3.230957415803234e-11,-0.3840346069674957,1922837.1878146986,1.0073247829591183,0.8546534967296047,,
A2,SYN046,PAIRED_NULL,AB,B,101,1,0.0001675626245113037,0.1283588595839612,2.9760157467665445,1.7110972525614905,3.1637938362562084,3.0747032059248838,-0.08909063033132458,0.08259312884128052,0.08702972249486254,0.004436593653582024,99918667.9647041,-0.0008133203529590016,-805.2676761969983,0.1702209827478688,226202.9051158665,1.8090569455712147,0.996961276079243,0.6831683168316832,0.69
A1,SYN046,PAIRED_NULL,BA,A,101,3,0.0032724800879774425,0.3126103126730879,19.183247384584607,12.721299763859093,3.1637938362562084,2.702062792693333,-0.4617310435628754,0.08259312884128052,0.1362090600786494,0.053615931237368894,100000000.0,0.0,3.60195921494229e-14,-0.21066414880446926,1956565.6458200356,1.6228721162702289,0.8366455630363749,,
A2,SYN046,PAIRED_NULL,BA,A,101,3,0.0032724800879774425,0.15722578533472142,4.101033009975995,5.600277302926505,3.1637938362562084,3.0369047689039212,-0.1268890673522871,0.08259312884128052,0.08509247236318988,0.002499343521909364,106210199.76803403,0.062101997680340304,61487.12641617836,-0.07053404564737693,541660.6741439342,1.3220273823358015,0.9843517386016626,0.5445544554455446,0.5612244897959183
A1,SYN047,STRONG,AB,B,156,0,0.0,0.22398244268656337,36.19438133911311,55.0463953127122,4.035092738771585,4.043607155693202,0.00851441692161714,0.030391360205441042,0.02635813456746173,-0.004033225637979313,100000000.0,2.220446049250313e-16,1.1343031357496212e-10,0.03098311584464907,522895.5493622641,1.1483309959120604,0.9067333006227318,,
A2,SYN047,STRONG,AB,B,156,0,0.0,0.1088159262874819,3.7010333762420173,2.8659587494983216,4.035092738771585,3.980167100009309,-0.05492563876227585,0.030391360205441042,0.033081504584616395,0.002690144379175353,101710659.26109272,0.017106592610927285,10965.764494184281,-0.03620205821032462,204249.07408888696,0.9610163705826906,0.9898459658858665,0.7243589743589743,0.7243589743589743
A1,SYN047,STRONG,BA,A,156,5,0.0017727364955502558,0.25076076850106016,24.41750217383166,37.11973049673421,4.035092738771585,3.920287303911866,-0.11480543485971895,0.030391360205441042,0.030763492993766323,0.00037213278832528077,100000000.0,2.220446049250313e-16,1.3134036308679825e-10,-0.14393460707965883,471310.7833608425,1.1227409447432193,0.9283333919808673,,
A2,SYN047,STRONG,BA,A,156,5,0.0017727364955502558,0.15055883783605284,6.099238758748434,8.304513485882723,4.035092738771585,3.9509154578615,-0.08417728091008492,0.030391360205441042,0.030350470745555563,-4.088945988547921e-05,99126039.921125,-0.008739600788749913,-5602.308197916546,0.029767352848285744,289272.15429020516,1.9037772049992328,0.9725763861410176,0.6282051282051282,0.6490066225165563
A1,SYN047,PAIRED_NULL,AB,B,156,0,0.0,0.1797506036594165,6.943966261029862,11.564077684650046,4.035092738771586,3.853255486291874,-0.1818372524797116,0.030391360205441063,0.034495765637647946,0.004104405432206883,99999999.99999999,-1.1102230246251565e-16,-5.970016503945375e-12,-0.2417865675875894,300457.6037234816,0.9512273380472349,0.9759894161642731,,
A2,SYN047,PAIRED_NULL,AB,B,156,0,0.0,0.11966758670481907,5.245463739809557,6.087384430043499,4.035092738771586,4.051536337924873,0.016443599153287636,0.030391360205441063,0.027139275565401057,-0.003252084640040006,99879059.51525714,-0.0012094048474285968,-775.2595175826102,0.14927885611248312,256832.68380385134,2.6484906832768433,0.97964057554712,0.7307692307692307,0.7307692307692307
A1,SYN047,PAIRED_NULL,BA,A,156,5,0.00195727969095519,0.19225529172202402,5.661714764841773,7.194070033166459,4.035092738771586,3.880577709136311,-0.15451502963527464,0.030391360205441063,0.033083691266822375,0.0026923310613813124,99999999.99999999,-1.1102230246251565e-16,-1.7163797448842954e-11,-0.24513338866369103,395319.5063382285,1.024936671232976,0.953218835343579,,
A2,SYN047,PAIRED_NULL,BA,A,156,5,0.00195727969095519,0.14843164711755893,3.5842743226653226,1.738892063072685,4.035092738771586,3.96416923791372,-0.07092350085786592,0.030391360205441063,0.031117666519059263,0.0007263063136182003,99000470.83857267,-0.009995291614273372,-6407.238214277746,-0.1742283415769999,228307.4715101853,0.8987283224642277,0.9831538275939923,0.6153846153846154,0.6357615894039735
A1,SYN048,STRONG,AB,B,130,16,0.00955203648085161,0.36027289051836964,33.32365685517253,46.92796669425116,3.5991289861228095,2.9500571786107925,-0.649071807512017,0.046579546486808454,0.08571843960851434,0.03913889312170589,100000000.0,0.0,-3.582009902367225e-11,-0.4805870337122048,1428054.6582479267,0.9605757270633916,0.8205861965250311,,
A2,SYN048,STRONG,AB,B,130,16,0.00955203648085161,0.11789375248121085,2.262227139443409,2.107389375082442,3.5991289861228095,3.508772042507772,-0.09035694361503754,0.046579546486808454,0.04956008393562422,0.0029805374488157677,99334882.70872445,-0.00665117291275541,-5116.28685596574,-0.1604028138485867,159413.89881324736,0.7948921787739279,0.9963406955686445,0.6615384615384615,0.7543859649122807
A1,SYN048,STRONG,BA,A,130,9,0.009712742444751076,0.3582108948381037,31.974768918930373,41.5754877104784,3.5991289861228095,3.0211930386638115,-0.577935947458998,0.046579546486808454,0.07227008446073754,0.02569053797392909,99999999.99999999,-1.1102230246251565e-16,-6.447617824261005e-11,-0.3910278012138964,1098729.7667483678,1.1881914590205107,0.8757447694049997,,
A2,SYN048,STRONG,BA,A,130,9,0.009712742444751076,0.13981623332948537,2.72983130510888,2.8800500142516534,3.5991289861228095,3.529303647774193,-0.06982533834861648,0.046579546486808454,0.04858894184227236,0.0020093953554639055,97621270.23344457,-0.02378729766555432,-18297.92128119563,-0.08166405145603198,189596.9757418124,1.0791193424300232,0.9940546849728279,0.6461538461538462,0.6942148760330579
A1,SYN048,PAIRED_NULL,AB,B,130,16,0.015418216092368677,0.4033733922703194,34.327241357647026,12.926692616712113,3.59912898612281,3.2156775047118007,-0.38345148141100927,0.04657954648680845,0.05302430494244167,0.0064447584556332205,100000000.0,0.0,4.29841188284067e-11,-0.5060895699000394,1698593.9621994123,0.9440541032613676,0.5562711159321467,,
A2,SYN048,PAIRED_NULL,AB,B,130,16,0.015418216092368677,0.13181490084888706,7.336860316598126,12.854126000088973,3.59912898612281,3.5223850333911355,-0.07674395273167445,0.04657954648680845,0.0454910416112683,-0.0010885048755401444,96038878.37330283,-0.03961121626697173,-30470.166359208913,-0.18638180017557227,277739.7431562161,1.0814897066506513,0.9880379368337077,0.6076923076923076,0.6929824561403509
A1,SYN048,PAIRED_NULL,BA,A,130,9,0.009716643417146663,0.39597794160207067,35.08827028989846,18.777987515815084,3.59912898612281,3.2276906656167648,-0.3714383205060452,0.04657954648680845,0.05355736069046411,0.006977814203655661,100000000.00000001,2.220446049250313e-16,-7.1640198047344505e-12,-0.4673370713330399,1691575.7359057341,0.9973240111092545,0.5630020972273428,,
A2,SYN048,PAIRED_NULL,BA,A,130,9,0.009716643417146663,0.1288649406014775,5.3492470537088606,9.407494744407908,3.59912898612281,3.519454759667228,-0.07967422645558209,0.04657954648680845,0.047862904713550175,0.001283358226741728,104263034.93389784,0.04263034933897836,32792.576414598705,-0.0027589037364855826,224471.94153625207,1.3812064699974589,0.9939031597641287,0.6615384615384615,0.7107438016528925
A1,SYN049,STRONG,AB,B,100,1,0.00012185461838449318,0.16443948943304418,6.012010319359531,6.894845682678989,3.7847570511410473,3.6733742028532514,-0.11138284828779588,0.03069022567570615,0.034809750297265164,0.0041195246215590155,99999999.99999999,-1.1102230246251565e-16,-7.057678885757923e-12,0.16080586792857637,493593.26449744974,1.8567169608400016,0.9503571755578359,,
A2,SYN049,STRONG,AB,B,100,1,0.00012185461838449318,0.094242561893998,2.1026891804446333,2.7651216156542016,3.7847570511410473,3.707933818503269,-0.07682323263777846,0.03069022567570615,0.03254182315877232,0.0018515974830661704,100016945.58915795,0.00016945589157946195,169.45589157957974,-0.1754830219079305,220394.1405529607,0.6496179246955108,0.9896817599834283,0.71,0.7171717171717171
A1,SYN049,STRONG,BA,A,100,0,0.0,0.15955756054695583,4.284772789086866,3.233713930528569,3.7847570511410473,3.671788817553177,-0.11296823358787034,0.03069022567570615,0.03489184425572825,0.0042016185800221005,100000000.0,0.0,-2.0481820683926344e-11,-0.07776842257227633,486484.95784116973,1.0865366071530649,0.9521323644220386,,
A2,SYN049,STRONG,BA,A,100,0,0.0,0.11018647561132404,2.9489793670341493,4.4957016545207145,3.7847570511410473,3.749121393049069,-0.03563565809197833,0.03069022567570615,0.031191268661171907,0.0005010429854657578,100398614.43236418,0.003986144323641749,3986.1443236417717,-0.09117167058061895,288214.5344244849,0.8459322433285291,0.980374223981404,0.71,0.71
A1,SYN049,PAIRED_NULL,AB,B,100,1,0.00024242697261766941,0.1840497696874577,12.083492286749527,14.079062904763923,3.784757051141047,3.6503017754288516,-0.1344552757121953,0.03069022567570614,0.037916050731495385,0.0072258250557892464,100000000.0,2.220446049250313e-16,8.842107490636408e-11,-0.05937305223599733,799166.1480497194,1.3320872918289068,0.87836420558921,,
A2,SYN049,PAIRED_NULL,AB,B,100,1,0.00024242697261766941,0.0867662040764168,1.3313836660011977,0.944428367542475,3.784757051141047,3.771502912185132,-0.013254138955915096,0.03069022567570614,0.03019062059715908,-0.0004996050785470579,97866876.70650265,-0.0213312329349733,-21331.23293497337,-0.05197614891992327,170626.9002774126,0.7695131785727611,0.993407134491849,0.79,0.797979797979798
A1,SYN049,PAIRED_NULL,BA,A,100,0,0.0,0.2121289639816605,17.053683183536613,20.175656723489364,3.784757051141047,3.6721725528435036,-0.11258449829754325,0.03069022567570614,0.0361088476434787,0.005418621967772562,100000000.0,2.220446049250313e-16,1.109765435103327e-10,0.27148695385930355,855995.5801054909,2.1598608979962997,0.8491420520377486,,
A2,SYN049,PAIRED_NULL,BA,A,100,0,0.0,0.12166368231983281,3.2862020665497274,3.406427834988476,3.784757051141047,3.7138345689337275,-0.07092248220731934,0.03069022567570614,0.03172100139719985,0.0010307757214937097,98887686.53168762,-0.011123134683123537,-11123.134683123604,-0.034063361596675425,276207.2605111405,1.3485510749988012,0.9819196463059752,0.69,0.69
A1,SYN050,STRONG,AB,B,144,0,0.0,0.16570776072560756,8.363626193793758,3.6902293651089155,4.1577870793676865,3.9329287045152745,-0.224858374852412,0.022587478483692646,0.030826021621088603,0.008238543137395957,99999999.99999999,-1.1102230246251565e-16,-6.467517879274156e-12,-0.09540607926646988,411411.4590330484,1.550855524863671,0.959407133442886,,
A2,SYN050,STRONG,AB,B,144,0,0.0,0.10990067779371694,4.313638428164247,3.441238087272806,4.1577870793676865,4.170754934035271,0.012967854667584433,0.022587478483692646,0.02164294192998988,-0.000944536553702767,100964816.78834204,0.009648167883420378,6700.11658570862,0.22655941744320535,204703.88444992984,1.5992158497391455,0.980546200768152,0.7916666666666666,0.7916666666666666
A1,SYN050,STRONG,BA,A,144,0,0.0,0.20371263310832213,8.675822277707498,9.685732026916806,4.1577870793676865,3.9635357753668976,-0.19425130400078894,0.022587478483692646,0.026883624578168328,0.0042961460944756814,100000000.0,0.0,-2.081732317391369e-11,-0.1513971421598194,361382.9108653092,1.2752914828927548,0.9541276716212844,,
A2,SYN050,STRONG,BA,A,144,0,0.0,0.13727955051482016,2.7217481835946438,1.703104353188145,4.1577870793676865,4.135009385375771,-0.02277769399191598,0.022587478483692646,0.021756720502246075,-0.0008307579814465713,101972449.45162858,0.019724494516285773,13697.565636309571,0.08299409138799259,234258.60116701922,1.6964941772582516,0.9746622981150047,0.6944444444444444,0.6944444444444444
A1,SYN050,PAIRED_NULL,AB,B,144,0,0.0,0.2058386265159229,34.71521510740863,51.52589760825636,4.157787079367686,4.051734779991973,-0.1060522993757127,0.02258747848369265,0.027810749939128313,0.005223271455435663,100000000.0,-1.1102230246251565e-16,9.701276818911234e-12,0.07823659362318883,642877.9074448926,1.2433594718677565,0.8456890875546162,,
A2,SYN050,PAIRED_NULL,AB,B,144,0,0.0,0.1199234105424957,7.317913822860038,9.241483471143939,4.157787079367686,4.104197503004105,-0.05358957636358053,0.02258747848369265,0.023350592711214875,0.0007631142275222255,98044364.49900462,-0.019556355009954007,-13580.802090245703,0.010917532633343262,190432.42931814585,0.9494279141579303,0.983469102752081,0.7638888888888888,0.7638888888888888
A1,SYN050,PAIRED_NULL,BA,A,144,0,0.0,0.2520941885560037,25.997496556324517,35.92361694006669,4.157787079367686,4.094204715663409,-0.06358236370427672,0.02258747848369265,0.025360062877032533,0.002772584393339883,100000000.0,-1.1102230246251565e-16,-4.5272625154919095e-11,0.1254441449553865,714555.5105422747,1.553787948149138,0.7867338623537414,,
A2,SYN050,PAIRED_NULL,BA,A,144,0,0.0,0.1522260802063569,5.8943099861200166,5.074600281789727,4.157787079367686,4.089832571969989,-0.0679545073976966,0.02258747848369265,0.02401280524531789,0.0014253267616252396,104808426.65310614,0.04808426653106124,33391.85175768157,0.16520332350091652,285709.7426985664,1.6699814751400903,0.9702538950944906,0.7152777777777778,0.7152777777777778
A1,SYN051,STRONG,AB,B,154,10,0.003910556806997411,0.30029037197140634,35.77849204821107,54.565407650974855,3.8464730112986003,3.7078351072644224,-0.13863790403417786,0.037077102059586475,0.03538514747367691,-0.0016919545859095664,100000000.0,0.0,1.209509837162959e-10,-0.10683632315165573,743397.2104250215,1.2504949451082623,0.8572513148084581,,
A2,SYN051,STRONG,AB,B,154,10,0.003910556806997411,0.10580092593156738,2.404662909710236,2.796384277937951,3.8464730112986003,3.7972391531468643,-0.049233858151735976,0.037077102059586475,0.03830719921458655,0.0012300971550000747,98833306.3064701,-0.011666936935299077,-7575.93307486943,-0.07732539279082687,144757.81742598925,1.0495937484548827,0.9948123471344319,0.6623376623376623,0.7083333333333334
A1,SYN051,STRONG,BA,A,154,4,0.003496136327861025,0.33341622179408115,36.392241230538595,55.39772315459305,3.8464730112986003,3.6244408835160833,-0.22203212778251702,0.037077102059586475,0.04083003800821591,0.003752935948629438,100000000.00000001,2.220446049250313e-16,1.209509837162959e-10,-0.04155845208291224,760882.8767123097,1.4589227047249502,0.8641114067215604,,
A2,SYN051,STRONG,BA,A,154,4,0.003496136327861025,0.13220258519493827,3.2899244892135386,3.582128663748992,3.8464730112986003,3.8038321073614347,-0.042640903937165575,0.037077102059586475,0.03660494390349616,-0.0004721581560903146,100432959.709459,0.004329597094590021,2811.426684798858,-0.0423204176901788,224195.7704973667,1.5586210409296002,0.9873092791075422,0.6168831168831169,0.6333333333333333
A1,SYN051,PAIRED_NULL,AB,B,154,10,0.014074390651363629,0.4111958946437765,58.253331140660734,44.713958662500104,3.8464730112986008,3.6614329276956497,-0.1850400836029511,0.037077102059586496,0.03801183779056664,0.0009347357309801435,99999999.99999999,-3.3306690738754696e-16,-3.3261520521981374e-11,0.09809178178325621,1393865.1949172309,1.584949040374696,0.518269363662934,,
A2,SYN051,PAIRED_NULL,AB,B,154,10,0.014074390651363629,0.13360354219752202,4.810488323025292,6.321372856288449,3.8464730112986008,3.756059926130142,-0.0904130851684588,0.037077102059586496,0.038454666641045375,0.0013775645814588788,100169522.01109508,0.0016952201109505793,1100.7922798381865,-0.028686944996002686,181595.38618183235,1.3510199098980684,0.9921737768615642,0.6883116883116883,0.7361111111111112
A1,SYN051,PAIRED_NULL,BA,A,154,4,0.004890811310576347,0.41614865477431995,57.94605450058069,49.85801349821961,3.8464730112986008,3.62652595872142,-0.21994705257718072,0.037077102059586496,0.038904662142304404,0.0018275600827179078,100000000.0,-1.1102230246251565e-16,-1.5118872964536987e-11,-0.04411266038861049,1392795.7380028667,1.4089474124959793,0.5259890062444246,,
A2,SYN051,PAIRED_NULL,BA,A,154,4,0.004890811310576347,0.1280546907459543,4.58531451500695,6.671509520163069,3.8464730112986008,3.745223400432447,-0.1012496108661538,0.037077102059586496,0.04034781151942366,0.003270709459837165,98139906.38143241,-0.018600936185676042,-12078.529990698653,-0.16271631856503113,175675.1920429268,1.0497187420401377,0.9930232774892227,0.6428571428571429,0.66
