state,synthetic_species_id,world,orientation,target_fold,original_support_cells,evaluated_support_cells,zero_opportunity_truth_mass_fraction_full_domain,latent_truth_mass_fraction_retained,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,true_concentration,estimated_concentration
D1,SYN032,PAIRED_NULL,BA,A,169,169,0.08600908941150597,0.9999999999999999,0.1608620550553313,2.825366714958024,1.4848850833983969,4.086108800752694,3.990227234898828,0.026087011107244058,0.02749175357707987
D2,SYN032,PAIRED_NULL,BA,A,169,166,0.08600908941150597,0.913990910588494,0.1683012597454319,2.9320824568054773,1.5715242463129357,4.108725684690578,4.005133939433706,0.024424767866096247,0.02600508291638999
D3,SYN032,PAIRED_NULL,BA,A,169,165,0.08600908941150597,0.8644294354380546,0.17274065234437735,3.240283843938668,1.8970232607454849,4.121438730727381,4.00709438716069,0.02401858812554965,0.02603803222741227
D0,SYN033,PAIRED_NULL,BA,A,148,148,0.026141285770281637,1.0,0.17604098831951456,9.582943235646876,12.48106101272439,4.387215334968985,4.36759523546092,0.015946368572872273,0.016366787529998716
D1,SYN033,PAIRED_NULL,BA,A,148,148,0.026141285770281637,1.0,0.1326753457297732,5.650079064196945,6.92633282684614,4.387215334968985,4.374764733316675,0.015946368572872273,0.016198026820673915
D2,SYN033,PAIRED_NULL,BA,A,148,147,0.026141285770281637,0.9738587142297184,0.13442839882004948,5.9689984232825655,7.033566021712263,4.38066999247679,4.367595235460919,0.016093408848970772,0.016366787529998716
D3,SYN033,PAIRED_NULL,BA,A,148,147,0.026141285770281637,0.9738587142297184,0.13442839882004948,5.9689984232825655,7.033566021712263,4.38066999247679,4.367595235460919,0.016093408848970772,0.016366787529998716
D0,SYN034,PAIRED_NULL,BA,A,118,118,0.020906089744638368,1.0,0.14468013985544564,5.750754147897499,7.423300365569805,3.813061549760753,3.771323120185902,0.03258388226278647,0.03382147873065
D1,SYN034,PAIRED_NULL,BA,A,118,118,0.020906089744638368,1.0,0.10155760710849296,4.012502170229158,2.7866842481022944,3.813061549760753,3.7940340194474875,0.03258388226278647,0.032855901300431485
D2,SYN034,PAIRED_NULL,BA,A,118,117,0.020906089744638368,0.9790939102553616,0.10263911792769674,3.790515833695874,2.8764437382709245,3.7907668508558454,3.771323120185902,0.03353430332767879,0.03382147873065
D3,SYN034,PAIRED_NULL,BA,A,118,116,0.020906089744638368,0.9674162402125462,0.10325754178289512,4.122423864287186,2.9179665801670045,3.7710646457189787,3.7510726813961677,0.034203065173734115,0.0345187682127306
D0,SYN035,PAIRED_NULL,BA,A,136,136,0.0783395901764334,1.0,0.26261407195204417,15.172557827676256,23.129979490749033,3.8678755717325233,3.728046653186571,0.03257655543782022,0.03503221706998751
D1,SYN035,PAIRED_NULL,BA,A,136,136,0.0783395901764334,1.0,0.1668742311536537,7.805187177116221,11.802373784523935,3.8678755717325233,3.8068566078753086,0.03257655543782022,0.032504832871769924
D2,SYN035,PAIRED_NULL,BA,A,136,123,0.0783395901764334,0.9216604098235665,0.17379544785698128,8.90744353238714,12.723104329784602,3.7942702693347896,3.7280466531865706,0.0351133451632774,0.03503221706998751
D3,SYN035,PAIRED_NULL,BA,A,136,115,0.0783395901764334,0.8779313953399458,0.16926839597493581,5.963321177514375,7.247761551147037,3.7126460891169533,3.6576432744535405,0.0379836324348605,0.03716318924428434
D0,SYN036,PAIRED_NULL,BA,A,129,129,0.09585932777315097,1.0,0.2803491506656533,9.947851567914743,9.348863969585626,3.744717520712947,3.496184623294911,0.04142163180455591,0.05504532519180084
D1,SYN036,PAIRED_NULL,BA,A,129,129,0.09585932777315097,1.0,0.16729820551915817,4.982685470091873,5.022576875891204,3.744717520712947,3.6093637898827535,0.04142163180455591,0.04766392409845243
D2,SYN036,PAIRED_NULL,BA,A,129,121,0.09585932777315097,0.904140672226849,0.17601442975486745,5.5741132794177055,5.634477220104615,3.646113933785293,3.496184623294911,0.047320605629124574,0.05504532519180084
D3,SYN036,PAIRED_NULL,BA,A,129,114,0.09585932777315097,0.8394729866018327,0.1771694286889606,5.476515120542054,3.7046955269660655,3.5474537845965326,3.4127676322577023,0.05295875969503855,0.06123921495235753
D0,SYN037,PAIRED_NULL,BA,A,63,63,0.026168611859727676,0.9999999999999999,0.15319293263483355,4.716991509197662,3.5448404419794026,3.18244360993011,3.0600212254693497,0.06517502563505818,0.078684887523569
D1,SYN037,PAIRED_NULL,BA,A,63,63,0.026168611859727676,0.9999999999999999,0.10081340226471223,2.621134763230005,3.036477821499089,3.18244360993011,3.101838457046448,0.06517502563505818,0.07516786801636177
D2,SYN037,PAIRED_NULL,BA,A,63,62,0.026168611859727676,0.9738313881402723,0.10214922052390683,3.2675428989634745,3.1224171626775536,3.1435452936434,3.0600212254693497,0.0680027357654704,0.078684887523569
D3,SYN037,PAIRED_NULL,BA,A,63,62,0.026168611859727676,0.9738313881402723,0.10214922052390683,3.2675428989634745,3.1224171626775536,3.1435452936434,3.0600212254693497,0.0680027357654704,0.078684887523569
D0,SYN038,PAIRED_NULL,BA,A,93,93,0.0,0.9999999999999999,0.11105967217250756,2.241545365385733,1.227587890402534,3.4763227392505303,3.421335972835607,0.047411663846633215,0.04755874062077772
D1,SYN038,PAIRED_NULL,BA,A,93,93,0.0,0.9999999999999999,0.11105967217250756,2.241545365385733,1.227587890402534,3.4763227392505303,3.421335972835607,0.047411663846633215,0.04755874062077772
D2,SYN038,PAIRED_NULL,BA,A,93,93,0.0,0.9999999999999999,0.11105967217250756,2.2415453653857313,1.2275878904020445,3.4763227392505307,3.421335972835607,0.047411663846633235,0.04755874062077772
D3,SYN038,PAIRED_NULL,BA,A,93,93,0.0,0.9999999999999999,0.11105967217250756,2.2415453653857313,1.2275878904020445,3.4763227392505307,3.421335972835607,0.047411663846633235,0.04755874062077772
D0,SYN039,PAIRED_NULL,BA,A,134,134,0.05695976488515048,1.0,0.2256148054705538,14.715760011921995,23.220256669398065,3.9361402399626026,3.8587047588985306,0.031703150471515305,0.03260467062495984
D1,SYN039,PAIRED_NULL,BA,A,134,134,0.05695976488515048,1.0,0.14613908038228612,6.6208687986031745,9.033660556310544,3.9361402399626026,3.9575896185793065,0.031703150471515305,0.029629774016720317
D2,SYN039,PAIRED_NULL,BA,A,134,121,0.05695976488515048,0.9430402351148495,0.15053048387635895,7.185641637603539,9.888395688134146,3.8382974697364203,3.858704758898531,0.03480290456390584,0.03260467062495984
D3,SYN039,PAIRED_NULL,BA,A,134,116,0.05695976488515048,0.9392877638069386,0.14396496212783977,6.689149248534446,9.164881080947497,3.8213805497120585,3.8460019868186244,0.035077936437503725,0.03292579288366163
D0,SYN040,PAIRED_NULL,BA,A,91,91,0.0016050876351431432,0.9999999999999999,0.13629999772755097,7.950433788560625,10.862273275641915,3.6169705526218396,3.5750348042575135,0.04091441299539979,0.042139840798908174
D1,SYN040,PAIRED_NULL,BA,A,91,91,0.0016050876351431432,0.9999999999999999,0.13326847768611075,7.991906026178533,10.894564918557256,3.6169705526218396,3.582936788565247,0.04091441299539979,0.04200497441553459
D2,SYN040,PAIRED_NULL,BA,A,91,88,0.0016050876351431432,0.9983949123648568,0.13337580566205864,7.86008369009206,10.911894223859916,3.609154100651984,3.575034804257514,0.04104511363095772,0.042139840798908174
D3,SYN040,PAIRED_NULL,BA,A,91,87,0.0016050876351431432,0.9967682970191365,0.1303380320212891,8.139931990770584,11.374204266174008,3.602937127956476,3.5750348042575135,0.041176522023798394,0.042139840798908174
D0,SYN041,PAIRED_NULL,BA,A,62,62,0.045066227234439704,0.9999999999999999,0.18506155390403248,6.092702048277271,6.5216996100215425,3.0130496370362434,2.8951715099390376,0.081751066648239,0.08947505045054031
D1,SYN041,PAIRED_NULL,BA,A,62,62,0.045066227234439704,0.9999999999999999,0.10584770994109491,4.2092042259528855,5.7129727607074985,3.0130496370362434,2.9514575859811343,0.081751066648239,0.08333144647208987
D2,SYN041,PAIRED_NULL,BA,A,62,60,0.045066227234439704,0.9549337727655601,0.10826859037940052,3.3562593767600313,5.1996935756772045,2.9602617264474094,2.8951715099390376,0.08746513719803022,0.08947505045054031
D3,SYN041,PAIRED_NULL,BA,A,62,60,0.045066227234439704,0.9549337727655601,0.10826859037940052,3.3562593767600313,5.1996935756772045,2.9602617264474094,2.8951715099390376,0.08746513719803022,0.08947505045054031
D0,SYN042,PAIRED_NULL,BA,A,126,126,0.08586499774541496,1.0000000000000002,0.2518964513739409,10.914667935169406,14.058149922447125,3.859463207866643,3.8093797959611253,0.033837080142388,0.03420936720208284
D1,SYN042,PAIRED_NULL,BA,A,126,126,0.08586499774541496,1.0000000000000002,0.136888832788189,2.812048161677232,0.9021092312882271,3.859463207866643,3.8092672993060943,0.033837080142388,0.03445853485570046
D2,SYN042,PAIRED_NULL,BA,A,126,122,0.08586499774541496,0.9141350022545851,0.1430165471024411,2.9957451760726608,0.6775841559191196,3.8675355441003854,3.8093797959611253,0.033209284356885964,0.03420936720208284
D3,SYN042,PAIRED_NULL,BA,A,126,121,0.08586499774541496,0.910308616946579,0.1431387562557076,3.0163673381287546,0.9057639966527091,3.8565797086851976,3.800133206853112,0.033471385977793276,0.034413585892284486
D0,SYN043,PAIRED_NULL,BA,A,110,110,0.0,0.9999999999999999,0.12295748876198431,4.542498359800271,5.75012974642151,3.7417964003113138,3.709617611168056,0.03381146517357522,0.033214828755920765
D1,SYN043,PAIRED_NULL,BA,A,110,110,0.0,0.9999999999999999,0.12295748876198431,4.542498359800271,5.75012974642151,3.7417964003113138,3.709617611168056,0.03381146517357522,0.033214828755920765
D2,SYN043,PAIRED_NULL,BA,A,110,110,0.0,0.9999999999999999,0.12295748876198431,4.542498359800271,5.75012974642151,3.7417964003113138,3.709617611168056,0.03381146517357522,0.033214828755920765
D3,SYN043,PAIRED_NULL,BA,A,110,110,0.0,0.9999999999999999,0.12295748876198431,4.542498359800271,5.75012974642151,3.7417964003113138,3.709617611168056,0.03381146517357522,0.033214828755920765
D0,SYN044,PAIRED_NULL,BA,A,119,119,0.005477470825508433,0.9999999999999999,0.15336637913971105,3.616083468430838,4.470569044129077,3.900962335963447,3.8423833305700996,0.028961603400408296,0.02956798792563795
D1,SYN044,PAIRED_NULL,BA,A,119,119,0.005477470825508433,0.9999999999999999,0.143953275787741,3.1485986864954447,3.3435275982634423,3.900962335963447,3.8579248721154134,0.028961603400408296,0.029268797210858028
D2,SYN044,PAIRED_NULL,BA,A,119,117,0.005477470825508433,0.9945225291744915,0.14434643240649642,3.197858635922182,3.3482359980218828,3.8855351845957324,3.8423833305700996,0.029260802411296305,0.02956798792563795
D3,SYN044,PAIRED_NULL,BA,A,119,117,0.005477470825508433,0.9945225291744915,0.14434643240649642,3.197858635922182,3.3482359980218828,3.8855351845957324,3.8423833305700996,0.029260802411296305,0.02956798792563795
D0,SYN045,PAIRED_NULL,BA,A,79,79,0.04494763293162972,1.0,0.20096872847815983,7.485868161966492,1.777605749551649,3.441312582679217,3.389916070096065,0.04384374380233816,0.04630056577972515
D1,SYN045,PAIRED_NULL,BA,A,79,79,0.04494763293162972,1.0,0.13135562031696835,4.795994803690645,4.482887366160618,3.441312582679217,3.4348654778324463,0.04384374380233816,0.04394861580953025
D2,SYN045,PAIRED_NULL,BA,A,79,76,0.04494763293162972,0.9550523670683702,0.13441331105194773,5.434952087272358,4.688474234666094,3.3966649769533257,3.3899160700960658,0.04618474079005251,0.04630056577972515
D3,SYN045,PAIRED_NULL,BA,A,79,75,0.04494763293162972,0.9547902660578449,0.13391105788756447,5.482372837515375,4.847738455184614,3.395071714527833,3.389916070096065,0.046210025408605776,0.04630056577972515
D0,SYN046,PAIRED_NULL,BA,A,101,101,0.0032724800879774425,1.0,0.15722578533472142,4.101033009975995,5.600277302926505,3.1637938362562084,3.0369047689039212,0.08259312884128052,0.08509247236318988
D1,SYN046,PAIRED_NULL,BA,A,101,101,0.0032724800879774425,1.0,0.151817269093216,3.9460335464290726,5.178247458249817,3.1637938362562084,3.0501980099503103,0.08259312884128052,0.08457694977742483
D2,SYN046,PAIRED_NULL,BA,A,101,98,0.0032724800879774425,0.9967275199120227,0.15205337200392674,3.8359036043874637,5.168039825993483,3.1502099088520445,3.0369047689039212,0.08312902022794998,0.08509247236318988
D3,SYN046,PAIRED_NULL,BA,A,101,97,0.0032724800879774425,0.9965599572875113,0.15170108623973286,3.962693163557069,5.075698792558244,3.1491101686830842,3.032814445465257,0.08315694910602474,0.08522864525986688
D0,SYN047,PAIRED_NULL,BA,A,156,156,0.00195727969095519,1.0,0.14843164711755893,3.5842743226653226,1.738892063072685,4.035092738771586,3.96416923791372,0.030391360205441063,0.031117666519059263
D1,SYN047,PAIRED_NULL,BA,A,156,156,0.00195727969095519,1.0,0.1450243785226753,3.6536129287779215,1.570481537493366,4.035092738771586,3.9727075389816475,0.030391360205441063,0.030996636171399066
D2,SYN047,PAIRED_NULL,BA,A,156,151,0.00195727969095519,0.9980427203090448,0.1451670352395778,3.6992220561537463,1.5739124394554056,4.026729705251973,3.96416923791372,0.030509051684665996,0.031117666519059263
D3,SYN047,PAIRED_NULL,BA,A,156,151,0.00195727969095519,0.9980427203090448,0.1451670352395778,3.6992220561537463,1.5739124394554056,4.026729705251973,3.96416923791372,0.030509051684665996,0.031117666519059263
D0,SYN048,PAIRED_NULL,BA,A,130,130,0.009716643417146663,1.0,0.1288649406014775,5.3492470537088606,9.407494744407908,3.59912898612281,3.519454759667228,0.04657954648680845,0.047862904713550175
D1,SYN048,PAIRED_NULL,BA,A,130,130,0.009716643417146663,1.0,0.10809624036170601,2.944593806838221,4.773893340438936,3.59912898612281,3.5553450298847515,0.04657954648680845,0.04700192016501052
D2,SYN048,PAIRED_NULL,BA,A,130,121,0.009716643417146663,0.9902833565828532,0.10859755064198391,2.5922201849383355,4.575799866997712,3.5622741635438766,3.519454759667228,0.047476875144047484,0.047862904713550175
D3,SYN048,PAIRED_NULL,BA,A,130,105,0.009716643417146663,0.9748651404904847,0.096275319482387,2.546110991334393,4.364366599153635,3.499490903585744,3.4606761397801713,0.04896031772297519,0.04929434365932563
D0,SYN049,PAIRED_NULL,BA,A,100,100,0.0,1.0,0.12166368231983281,3.2862020665497274,3.406427834988476,3.784757051141047,3.7138345689337275,0.03069022567570614,0.03172100139719985
D1,SYN049,PAIRED_NULL,BA,A,100,100,0.0,1.0,0.12166368231983281,3.2862020665497274,3.406427834988476,3.784757051141047,3.7138345689337275,0.03069022567570614,0.03172100139719985
D2,SYN049,PAIRED_NULL,BA,A,100,100,0.0,1.0,0.12166368231983281,3.2862020665497274,3.406427834988476,3.784757051141047,3.7138345689337275,0.03069022567570614,0.03172100139719985
D3,SYN049,PAIRED_NULL,BA,A,100,99,0.0,0.9997575730273823,0.12117182263365874,3.2688400288452604,3.3425563247113597,3.7834136965900127,3.713834568933727,0.03070505256618282,0.03172100139719985
D0,SYN050,PAIRED_NULL,BA,A,144,144,0.0,1.0,0.1522260802063569,5.8943099861200166,5.074600281789727,4.157787079367686,4.089832571969989,0.02258747848369265,0.02401280524531789
D1,SYN050,PAIRED_NULL,BA,A,144,144,0.0,1.0,0.1522260802063569,5.8943099861200166,5.074600281789727,4.157787079367686,4.089832571969989,0.02258747848369265,0.02401280524531789
D2,SYN050,PAIRED_NULL,BA,A,144,144,0.0,1.0,0.1522260802063569,5.8943099861200166,5.074600281789727,4.157787079367686,4.089832571969989,0.02258747848369265,0.02401280524531789
D3,SYN050,PAIRED_NULL,BA,A,144,144,0.0,1.0,0.1522260802063569,5.8943099861200166,5.074600281789727,4.157787079367686,4.089832571969989,0.02258747848369265,0.02401280524531789
D0,SYN051,PAIRED_NULL,BA,A,154,154,0.004890811310576347,0.9999999999999999,0.1280546907459543,4.58531451500695,6.671509520163069,3.8464730112986008,3.745223400432447,0.037077102059586496,0.04034781151942366
D1,SYN051,PAIRED_NULL,BA,A,154,154,0.004890811310576347,0.9999999999999999,0.11796223600241848,3.6450464579351167,4.470040590101226,3.8464730112986008,3.7644270237341324,0.037077102059586496,0.03995565515106803
D2,SYN051,PAIRED_NULL,BA,A,154,150,0.004890811310576347,0.9951091886894237,0.11825328283466549,3.7952727955445766,4.5210953760124255,3.827869192709896,3.7452234004324465,0.03743557329534978,0.04034781151942366
D3,SYN051,PAIRED_NULL,BA,A,154,140,0.004890811310576347,0.98103479803806,0.11191148814612677,4.2155334225894965,5.200941308452714,3.780064363922234,3.6963619960201832,0.03848195200186116,0.04158362460138103
D0,SYN052,PAIRED_NULL,BA,A,75,75,0.0,1.0000000000000002,0.10440729728281563,2.5652277508524537,2.9141583076625146,3.1022987390113297,3.082492032658042,0.07567962142747864,0.07830197729878613
D1,SYN052,PAIRED_NULL,BA,A,75,75,0.0,1.0000000000000002,0.10440729728281563,2.5652277508524537,2.9141583076625146,3.1022987390113297,3.082492032658042,0.07567962142747864,0.07830197729878613
D2,SYN052,PAIRED_NULL,BA,A,75,75,0.0,1.0000000000000002,0.10440729728281563,2.5652277508524537,2.9141583076625146,3.1022987390113297,3.082492032658042,0.07567962142747864,0.07830197729878613
D3,SYN052,PAIRED_NULL,BA,A,75,74,0.0,0.9942531413249803,0.1037976781602757,2.6774234903321936,2.6160216426668113,3.0846468251626664,3.058275155200094,0.07652360847109312,0.07968197716823884
D0,SYN053,PAIRED_NULL,BA,A,176,176,0.002207969159446489,1.0,0.1959813802315533,4.875847723407369,2.5014232054623244,4.23737504025886,4.095500923572272,0.023911404530410414,0.027077911530647144
D1,SYN053,PAIRED_NULL,BA,A,176,176,0.002207969159446489,1.0,0.19303331999493362,4.884400048898447,2.5620603925002707,4.23737504025886,4.102604733622471,0.023911404530410414,0.026959604173401
D2,SYN053,PAIRED_NULL,BA,A,176,173,0.002207969159446489,0.9977920308405537,0.193249471501935,4.854561300492757,2.5639687598000416,4.230719998059049,4.0955009235722715,0.024012685554567197,0.027077911530647144
D3,SYN053,PAIRED_NULL,BA,A,176,167,0.002207969159446489,0.9856059033285083,0.1920719078164013,4.929959311642726,2.334350272871498,4.210332857926123,4.082215600296152,0.024485742829024153,0.027418568213458103
D0,SYN054,PAIRED_NULL,BA,A,118,118,0.012312930316979314,0.9999999999999999,0.1559967652229432,7.07335779098302,10.785953315478187,3.5401459481719924,3.4531342068199455,0.057952599687499225,0.05960217597893145
D1,SYN054,PAIRED_NULL,BA,A,118,118,0.012312930316979314,0.9999999999999999,0.1343680683847001,5.354572565344585,7.016182595098439,3.5401459481719924,3.489174401553491,0.057952599687499225,0.05825254164509348
D2,SYN054,PAIRED_NULL,BA,A,118,115,0.012312930316979314,0.9876870696830206,0.13517506496146792,5.535226659273698,6.956986404128625,3.503686746386702,3.453134206819945,0.0593523095142227,0.05960217597893145
D3,SYN054,PAIRED_NULL,BA,A,118,112,0.012312930316979314,0.9750063224080617,0.13408427496449687,6.474460478853737,8.955539275993972,3.4691538696391975,3.416035791011482,0.060826191905946674,0.061358280915641786
D0,SYN055,PAIRED_NULL,BA,A,98,98,0.013876401059413589,1.0,0.15651598295214078,5.904405030199538,3.303906886431427,3.4772747660907752,3.4388436099807502,0.053159646970659016,0.052715227338908925
