K,block,start_realization,end_realization,orientation,strong_gain_pp,paired_null_gain_pp,separation_pp,strong_geometry_coverage,paired_null_geometry_coverage,STRONG_hellinger_median,PAIRED_NULL_hellinger_median,STRONG_sliced_wasserstein_km_median,PAIRED_NULL_sliced_wasserstein_km_median,STRONG_geometry_coverage_crosscheck,PAIRED_NULL_geometry_coverage_crosscheck,BA_minus_AB_separation_pp
2,76,151,152,BA,-8.26880335985876,2.1770125805428266,-9.588415394332904,1.0,0.875,0.0977694353035001,0.09956628891324773,2.8956279315499747,3.4631387181300104,1.0,0.875,-4.565943821276699
2,77,153,154,AB,-1.0318541702814845,4.320393568208038,-5.352247738489522,1.0,0.875,0.07675988885082866,0.07801890662719942,2.0602064850871757,2.6402316623191133,1.0,0.875,-5.369351141953761
2,77,153,154,BA,-6.91004126363119,3.811557616812092,-10.721598880443283,1.0,0.875,0.09460353491092859,0.09479539041290816,2.528002836805521,3.305338596988176,1.0,0.875,-5.369351141953761
2,78,155,156,AB,-1.2182421852278618,4.531769114383369,-6.1725856347888755,1.0,0.875,0.07734926175145931,0.07917010646834385,2.048676818136963,2.687960559752589,1.0,0.875,-5.623019698229138
2,78,155,156,BA,-7.402506983522702,3.954073950730441,-11.795605333018013,1.0,0.875,0.09730187244047553,0.0951548109053138,2.7789323128726284,3.354531364718703,1.0,0.875,-5.623019698229138
2,79,157,158,AB,0.6986402661126271,3.806815319813892,-3.108175053701265,0.9375,0.875,0.0754397185880091,0.07840114766121492,2.1968365547645714,2.855687932265022,0.9375,0.875,-6.017222192404596
2,79,157,158,BA,-4.882902633259545,3.5318622711556724,-9.12539724610586,1.0,0.8125,0.09732813301912215,0.09954485359704997,2.604863825325979,3.1647552348513353,1.0,0.8125,-6.017222192404596
2,80,159,160,AB,0.36736235914007465,4.60414898269654,-4.236786623556465,0.9375,0.875,0.07719281141619119,0.07869061736168095,2.173762176953947,2.5977118098434753,0.9375,0.875,-3.8038629180516628
2,80,159,160,BA,-2.5743788909142507,4.445621874061255,-8.040649541608127,0.9375,0.875,0.09670509853793796,0.09641211373682772,2.7337586601153108,3.1915875540175795,0.9375,0.875,-3.8038629180516628
2,81,161,162,AB,-0.4074421614082505,4.619442312635276,-5.157197235659435,0.9375,0.875,0.07914997259740969,0.07977204784488351,2.2712925352587794,2.3231893113342146,0.9375,0.875,0.4038956057832923
2,81,161,162,BA,-1.040998970200664,3.095945835363608,-4.753301629876143,1.0,0.875,0.09752830096340959,0.0968066289228886,2.8623651916822075,3.3150155071118173,1.0,0.875,0.4038956057832923
2,82,163,164,AB,0.376700588782643,4.565592580853245,-4.1888919920706025,1.0,0.875,0.0772221319630537,0.07838457488646056,2.1315664430830426,2.7287281583219505,1.0,0.875,-3.4739033370385313
2,82,163,164,BA,-2.902317410209096,4.760477918900038,-7.662795329109134,1.0,0.875,0.09766334564015794,0.09832937378404716,2.6994056444529346,3.3896398503707625,1.0,0.875,-3.4739033370385313
2,83,165,166,AB,-1.2096012896360373,4.842294235720073,-5.004964547604855,0.9375,0.875,0.07473602802347924,0.07874914407661243,2.0971754935534186,2.51221924423953,0.9375,0.875,-6.0220096692422
2,83,165,166,BA,-6.399064085219918,4.627910131627137,-11.026974216847055,0.9375,0.8125,0.09604589739943661,0.09900885090691139,2.5804136413070338,2.747144517048196,0.9375,0.8125,-6.0220096692422
2,84,167,168,AB,1.3108036874764968,3.61202536044315,-2.301221672966653,0.9375,0.875,0.07910488540131888,0.07917861180750094,2.0760354993791426,2.514337190982003,0.9375,0.875,-5.678395552892814
2,84,167,168,BA,-5.507048576001531,2.2096003732575795,-7.979617225859467,1.0,0.8125,0.09637454041553421,0.09664933218280368,2.7150306428198325,3.252023553520501,1.0,0.8125,-5.678395552892814
2,85,169,170,AB,-2.069383976268679,4.478794428024882,-6.922374324469255,0.9375,0.875,0.0765118230165133,0.07910146688067718,1.9442008918538258,2.2596547635105813,0.9375,0.875,0.18350066382982444
2,85,169,170,BA,-1.8597590876423922,3.5694740266726157,-6.73887366063943,1.0,0.875,0.09584409948073677,0.09602039238514791,2.4861240848260344,2.797048187067289,1.0,0.875,0.18350066382982444
2,86,171,172,AB,0.8496383758201176,3.899403117044558,-3.0497647412244406,1.0,0.875,0.0776788564811492,0.07957963815159243,2.054179780291057,2.588259025684605,1.0,0.875,-5.4889676715515305
2,86,171,172,BA,-3.943557490177128,4.595174922598844,-8.538732412775971,0.9375,0.8125,0.09547677575182434,0.09641765978894512,2.722949410645932,3.0549272267252245,0.9375,0.8125,-5.4889676715515305
2,87,173,174,AB,-3.391995569099037,3.5897423281738754,-6.981737897272913,0.9375,0.875,0.07750950509504528,0.07741663389738215,2.0676147429154064,2.463964441201038,0.9375,0.875,0.9068049022267957
2,87,173,174,BA,-3.1463229598917595,3.208634004342039,-6.074932995046117,1.0,0.875,0.09602206481268968,0.09634793178619636,2.559297552525753,3.1353002220530386,1.0,0.875,0.9068049022267957
2,88,175,176,AB,-0.22985747071559418,3.440840715342138,-2.878936265477763,1.0,0.875,0.07564862436995011,0.07934634968102083,2.1902619284109477,2.4557024557169997,1.0,0.875,-5.563923501858848
2,88,175,176,BA,-4.138911318364053,4.190204104458421,-8.44285976733661,0.9375,0.875,0.09630420824596747,0.09829996948752923,2.5504258442856242,3.1257314048839495,0.9375,0.875,-5.563923501858848
2,89,177,178,AB,-0.20788447081421998,4.429585557435499,-4.538793060401478,0.9375,0.875,0.07758469590207046,0.07872268812423533,2.124596606063283,2.444386335925242,0.9375,0.875,-1.4113229081101046
2,89,177,178,BA,-2.1369565100956485,3.8131594584159334,-5.950115968511582,1.0,0.8125,0.09622158724083432,0.09642908745402726,2.4705509505779366,3.3681444030021295,1.0,0.8125,-1.4113229081101046
2,90,179,180,AB,-0.051199152241037015,3.5621629274936644,-4.389676099660646,1.0,0.875,0.07746766133843347,0.07752030487354825,1.890617672798254,2.458165256946134,1.0,0.875,-3.219219172764676
2,90,179,180,BA,-4.390435672196501,3.218459600228821,-7.608895272425322,0.9375,0.8125,0.09306670127009084,0.10031068134783512,2.480837542232109,3.5781573445185035,0.9375,0.8125,-3.219219172764676
2,91,181,182,AB,-0.9868538422875336,4.532732396994866,-4.770116102855906,0.9375,0.875,0.07811168031236435,0.07854234999036261,2.1716049601041707,2.6274522115071957,0.9375,0.875,-5.1859272815153
2,91,181,182,BA,-6.674533107413754,3.3593080852095687,-9.956043384371206,1.0,0.8125,0.09503439038206896,0.09773396981822836,2.7051481813777576,3.18825526577404,1.0,0.8125,-5.1859272815153
2,92,183,184,AB,-0.7932056318418147,5.13945452945457,-5.34843031548249,1.0,0.8125,0.07686237009602154,0.07798082515425642,2.1800878092775813,2.6085153222561965,1.0,0.8125,-2.402115575601714
2,92,183,184,BA,-4.044214302554119,3.706331588530085,-7.750545891084204,1.0,0.875,0.09372165703711136,0.09670652959302165,2.699037363053999,3.0797060736487225,1.0,0.875,-2.402115575601714
2,93,185,186,AB,-1.9881234894215987,3.292145426986933,-5.280268916408532,0.9375,0.875,0.07735616963040053,0.08028347585214815,2.0617280456309315,2.5342780502265256,0.9375,0.875,-3.5913151033914437
2,93,185,186,BA,-6.219323797454708,2.6522602223452685,-8.871584019799975,0.9375,0.875,0.09637205062190038,0.09614849713490756,2.5692793851594056,3.372732701287412,0.9375,0.875,-3.5913151033914437
2,94,187,188,AB,-0.44032136108482006,3.949551689313431,-4.389873050398251,1.0,0.875,0.07821962955454263,0.07755126532327518,2.1430597169843892,2.501589109110191,1.0,0.875,-5.023959193846094
2,94,187,188,BA,-5.121653291397738,4.292178952846607,-9.413832244244345,1.0,0.8125,0.09631068241621653,0.10001373378773656,2.7244557522759623,3.2481636663155706,1.0,0.8125,-5.023959193846094
2,95,189,190,AB,-1.1340032104657605,4.3230342775496355,-5.457037488015396,0.9375,0.875,0.07741745090643098,0.07849868135192581,2.3158545796864796,2.4040910546763743,0.9375,0.875,-2.726848142044063
2,95,189,190,BA,-3.428647484177831,4.755238145881628,-8.183885630059459,1.0,0.875,0.09500332154609618,0.09733140513382138,2.4010987335728182,3.2172641306667,1.0,0.875,-2.726848142044063
2,96,191,192,AB,-1.6867601244087391,4.284469448392407,-5.971229572801146,0.9375,0.875,0.07676438927045293,0.08086170934641693,1.9951870267185237,2.5353539426710796,0.9375,0.875,-6.598546414856369
2,96,191,192,BA,-8.255287469850161,4.562905923249868,-12.569775987657515,1.0,0.875,0.09699684851005737,0.0959349909311143,2.810331426324865,3.2969819180392186,1.0,0.875,-6.598546414856369
2,97,193,194,AB,0.30505614790635743,3.354106643054676,-2.8178190980402493,0.9375,0.8125,0.07647305454940262,0.07836916191638499,2.0221571130764655,2.738604509171826,0.9375,0.8125,-4.696182624536423
2,97,193,194,BA,-4.065907096154814,3.4480946264218577,-7.514001722576672,1.0,0.875,0.09631228631450768,0.09934662214076677,2.5410560044520922,3.26268096894088,1.0,0.875,-4.696182624536423
2,98,195,196,AB,0.2536186605460523,4.460656919165131,-4.831757550225082,1.0,0.875,0.07892703776063398,0.07876861920448977,2.0854773871547687,2.8434924045892442,1.0,0.875,-6.8893104931708065
2,98,195,196,BA,-7.082772368052557,4.638295675343331,-11.721068043395888,1.0,0.875,0.09618844910678348,0.0957544266529653,2.591100698202095,3.2337567238107168,1.0,0.875,-6.8893104931708065
2,99,197,198,AB,-2.661041524114771,4.639151489404202,-7.300193013518973,0.9375,0.875,0.07764110282273787,0.08031313958753741,2.170433536676593,2.39712379083654,0.9375,0.875,2.4693635274992527
2,99,197,198,BA,-0.7703746875350322,4.060454798484688,-4.83082948601972,1.0,0.8125,0.09549958715145722,0.09799229359537548,2.7266781798125432,3.4368394693758497,1.0,0.8125,2.4693635274992527
2,100,199,200,AB,-1.0903672288435897,3.900263884542878,-4.990631113386468,0.9375,0.8125,0.07487593301070158,0.08044342351483572,2.0325064369294537,2.4270474557302553,0.9375,0.8125,-2.591456322622842
2,100,199,200,BA,-3.141237576647671,4.44084985936164,-7.58208743600931,1.0,0.8125,0.09480171146942147,0.09699321781007711,2.4815258599552856,3.3695016789687804,1.0,0.8125,-2.591456322622842
4,1,1,4,AB,4.782913766668135,4.613489229124868,0.09178789666143672,0.9375,0.875,0.05378391088363692,0.055028170290670156,1.3951669507108613,1.9648121980542068,0.9375,0.875,-1.706528952412219
4,1,1,4,BA,2.309752746171561,3.924493801922343,-1.6147410557507822,1.0,0.875,0.06746030201105202,0.07028369617515023,1.6649303619994942,2.262847128235366,1.0,0.875,-1.706528952412219
4,2,5,8,AB,1.1707651156212502,4.5155045271151915,-1.77286567489791,1.0,0.875,0.05259686138662717,0.05458028516233088,1.5450472034607934,1.7641647814997659,1.0,0.875,-1.0596819024606288
4,2,5,8,BA,0.2501081178059282,3.082655695164467,-2.8325475773585387,1.0,0.875,0.06580134894285943,0.068574717752492,1.8152417824368645,2.185304891837763,1.0,0.875,-1.0596819024606288
4,3,9,12,AB,1.906893893733052,3.0498334243066028,-1.09901677477216,0.9375,0.875,0.054084520713759895,0.0539956408026564,1.4994883307042173,1.7460215367636787,0.9375,0.875,-2.8248945648694916
4,3,9,12,BA,0.8373313228861402,4.761242662527792,-3.9239113396416516,1.0,0.875,0.06838187966694498,0.06902650985552863,1.8707277590529914,2.1692637160259274,1.0,0.875,-2.8248945648694916
4,4,13,16,AB,2.9658027578883632,4.094824276545476,-0.8816723617485691,0.9375,0.875,0.05111604955882336,0.05357189306284889,1.3346469595536958,1.7641071936028232,0.9375,0.875,-2.381416273835401
4,4,13,16,BA,0.19151397961186842,3.4546026151958387,-3.26308863558397,1.0,0.875,0.06615235464691221,0.0678177708037393,1.7553934750163562,2.388322466480539,1.0,0.875,-2.381416273835401
4,5,17,20,AB,-0.12906871149705595,4.058408659883339,-2.5166919718278726,0.9375,0.875,0.05298002816176939,0.0538519555423139,1.4767133845335145,1.9046757249222706,0.9375,0.875,-0.7404453927772021
4,5,17,20,BA,-0.25745325491704985,4.5454295883691564,-3.2571373646050747,0.9375,0.875,0.06588131727491943,0.07057842142864489,1.9393469346018501,2.2656073557856393,0.9375,0.875,-0.7404453927772021
4,6,21,24,AB,2.952646522540333,3.653662083845697,-0.17616405028883353,0.9375,0.875,0.05190737071275586,0.053645098180246854,1.4600684200097453,1.850002203693538,0.9375,0.875,-2.633999949123459
4,6,21,24,BA,1.3644073698525618,4.1745713692648545,-2.8101639994122927,1.0,0.875,0.06786325705688047,0.06903677974581326,1.8538744860066707,2.3264746301228474,1.0,0.875,-2.633999949123459
4,7,25,28,AB,4.225915005585687,3.1897478027224553,1.0361672028632318,0.9375,0.875,0.054502204452059444,0.054600743725731725,1.5391030928345286,1.718949530028067,0.9375,0.875,-4.605874547981328
4,7,25,28,BA,1.3513555107341682,4.771876266331181,-3.5697073451180965,0.9375,0.875,0.06729367277817111,0.06768011099924973,1.700967047576799,2.1512834975470243,0.9375,0.875,-4.605874547981328
4,8,29,32,AB,3.647163735399749,4.1315468307758385,-0.35035832606209416,1.0,0.875,0.05346094128604405,0.05488275524025106,1.421263301894724,1.8047812150812084,1.0,0.875,-1.8723734009525566
4,8,29,32,BA,1.5397239955219553,3.762455722536606,-2.2227317270146507,1.0,0.875,0.06714526395861262,0.06848377317476333,1.9100766008427752,2.1737084274434118,1.0,0.875,-1.8723734009525566
4,9,33,36,AB,1.944387433763885,3.470539495152147,-0.4069278366774187,1.0,0.875,0.05151716876299565,0.05375480248653983,1.4814372987523825,1.7686891563842557,1.0,0.875,-2.123817121848866
4,9,33,36,BA,1.7297222515908777,4.263504388410025,-2.5307449585262844,0.9375,0.875,0.0678933593155773,0.06765728055994907,2.095654087446338,2.260202697899005,0.9375,0.875,-2.123817121848866
4,10,37,40,AB,4.587910489717121,4.045887165076061,0.35677681280059925,1.0,0.875,0.05239768235520795,0.05540107233588562,1.4545421340034856,1.7451532038302406,1.0,0.875,-3.0564206931677713
4,10,37,40,BA,1.646665793343133,4.346309673710305,-2.699643880367172,1.0,0.875,0.06654494668589814,0.06693556845341932,2.039576480118318,2.165500100240581,1.0,0.875,-3.0564206931677713
4,11,41,44,AB,4.891599363111746,4.7394256095202945,-0.2159682581440574,1.0,0.875,0.05312834858303811,0.05387671599853104,1.5492816363953956,1.9071929641407745,1.0,0.875,-3.060878336943934
4,11,41,44,BA,0.8533212425171353,4.130167837605127,-3.2768465950879913,0.9375,0.8125,0.06745755476108439,0.06817116352997768,1.910285656417563,2.242836270132633,0.9375,0.8125,-3.060878336943934
4,12,45,48,AB,4.797471692881653,3.1538023794682917,1.6436693134133615,1.0,0.875,0.05304789338373449,0.05561608311631179,1.598245314092242,1.7455175398185299,1.0,0.875,-4.648115679985814
4,12,45,48,BA,0.4914880994587667,3.495934466031219,-3.004446366572452,0.9375,0.875,0.06645308204850528,0.06807978973634266,1.747962153920513,2.198725189318126,0.9375,0.875,-4.648115679985814
4,13,49,52,AB,4.249182988388659,4.290230750713522,-0.041047762324862624,1.0,0.875,0.05396883711330046,0.05288278591440296,1.5455982534986348,1.5923140069725883,1.0,0.875,-2.849620479859186
4,13,49,52,BA,0.7319406824088427,3.622608924592891,-2.8906682421840486,0.9375,0.875,0.06793200537979241,0.06769668115964786,1.7885329418699643,2.1822392614399613,0.9375,0.875,-2.849620479859186
4,14,53,56,AB,4.866695426810255,4.103738150972916,0.5128760773709322,1.0,0.875,0.053429471747486815,0.053347836622452065,1.360812048081512,1.8433357115260995,1.0,0.875,-4.100907299394237
4,14,53,56,BA,0.6460203210312568,4.234051543054561,-3.5880312220233046,0.9375,0.875,0.06794726095330342,0.06850791036922728,1.7240721734462383,2.255121963540187,0.9375,0.875,-4.100907299394237
4,15,57,60,AB,3.556098545475151,4.112123624003528,-0.5560250785283776,1.0,0.875,0.053737359277223506,0.054225577281529,1.5129121235741756,1.6899257456000711,1.0,0.875,-2.6713244362841317
4,15,57,60,BA,1.3767062494179685,4.604055764230478,-3.2273495148125093,1.0,0.875,0.06601177440562733,0.06836320426357254,1.6221833013787932,2.249059623713852,1.0,0.875,-2.6713244362841317
4,16,61,64,AB,4.375513690290068,3.861631281803048,0.5138824084870204,1.0,0.875,0.05223429865001089,0.05393700352972868,1.5696851116504775,1.683266865731528,1.0,0.875,-4.5524243907986985
4,16,61,64,BA,0.5763026244569931,4.6148446067686715,-4.038541982311679,1.0,0.875,0.06755824293097826,0.0691021988363004,1.7782723268054674,2.349076387638878,1.0,0.875,-4.5524243907986985
4,17,65,68,AB,4.395192519090757,3.646027547691173,0.6749587178894494,0.9375,0.875,0.05414307596072987,0.05632668512113354,1.2631492749158668,1.7097861220542443,0.9375,0.875,-3.5805718011721566
4,17,65,68,BA,1.638301054459229,4.543914137741936,-2.905613083282707,0.9375,0.875,0.0658681163896847,0.06958657615050973,1.8199682066404255,2.4505942584350793,0.9375,0.875,-3.5805718011721566
4,18,69,72,AB,5.097486297063504,3.774379159609091,1.3231071374544134,1.0,0.875,0.05424399322565439,0.054883886479861504,1.459989512250023,1.577388418926603,1.0,0.875,-3.1759009274185077
4,18,69,72,BA,1.3921607186492686,3.244954508613363,-1.8527937899640943,0.9375,0.875,0.06738816386595539,0.0690265372770423,1.8429625279005748,2.2711792725434474,0.9375,0.875,-3.1759009274185077
4,19,73,76,AB,1.2246420975782542,4.44004434761951,-2.442649184079868,0.9375,0.875,0.05343211979642631,0.0549697659395198,1.4763410864139153,1.6404062210836583,0.9375,0.875,-2.3678928146045326
4,19,73,76,BA,0.04132909696090461,4.387535968067059,-4.810541998684401,0.9375,0.875,0.06581526319970754,0.0680884312911168,2.0016444001489515,2.110444353051056,0.9375,0.875,-2.3678928146045326
4,20,77,80,AB,4.15121299876511,3.6495317499787023,-0.14089767406531628,1.0,0.875,0.05418563666701742,0.054309243364537796,1.5886775063250695,1.6873423812528425,1.0,0.875,-3.1422969632382087
4,20,77,80,BA,0.4991682006180732,3.7823628379215983,-3.283194637303525,0.9375,0.875,0.06671989850357744,0.06937404923915219,1.8199662743015825,2.395377933103387,0.9375,0.875,-3.1422969632382087
4,21,81,84,AB,4.682804878218262,3.018389228265546,1.6644156499527156,0.9375,0.875,0.05393980808326747,0.0566770640637874,1.6141869460545375,1.7901501756020886,0.9375,0.875,-4.766999925694729
4,21,81,84,BA,1.146312241776991,4.112749193559604,-3.1025842757420135,1.0,0.875,0.06641438452302702,0.0700302355713015,1.7918360368662363,2.22440404890572,1.0,0.875,-4.766999925694729
4,22,85,88,AB,3.515382240923902,4.018307610693065,-0.5029253697691631,0.9375,0.875,0.053388587874663204,0.05400359252642864,1.5048760986691065,1.781011097543884,0.9375,0.875,-4.064543212686025
4,22,85,88,BA,-0.49654143517382227,4.214151704456678,-4.567468582455188,1.0,0.875,0.06687894985877238,0.06889944489563035,1.8891060044308705,2.140548348771267,1.0,0.875,-4.064543212686025
4,23,89,92,AB,3.2393359833698248,3.628072465484273,-0.8865217567466845,0.9375,0.875,0.0540166239048576,0.05459053451115854,1.5762318059674745,1.7345804966598,0.9375,0.875,-2.106955853778758
4,23,89,92,BA,0.6632331452646316,4.053225382772725,-2.9934776105254426,1.0,0.875,0.06644130223304448,0.06991918924775364,1.7175541678899449,2.2237287959365704,1.0,0.875,-2.106955853778758
4,24,93,96,AB,4.502213082244994,3.0331940443358767,-0.14784247897399538,0.9375,0.875,0.0538679147451465,0.05472101348484948,1.5958297524014786,1.8578736672646263,0.9375,0.875,-2.0269246711992768
4,24,93,96,BA,1.6089763785697213,3.7837435287429937,-2.174767150173272,1.0,0.875,0.0660783272144188,0.06768058355570623,1.76363277409118,2.2280531430989097,1.0,0.875,-2.0269246711992768
4,25,97,100,AB,2.0085946203900136,4.310763701728377,-2.1324135640513133,0.9375,0.875,0.05388515358487477,0.05385424544736728,1.5976464858657438,1.9453909155808224,0.9375,0.875,-0.9461389037617982
4,25,97,100,BA,1.5226438260769082,3.9120270360103637,-3.0785524678131115,0.9375,0.875,0.06640917265398277,0.07062743969924234,1.9083744757111911,2.304055522017236,0.9375,0.875,-0.9461389037617982
4,26,101,104,AB,3.5167001999846095,3.9768657139520855,-0.46016551396747607,1.0,0.875,0.05310065351693119,0.05447019960629902,1.663504946109236,2.0562230971000566,1.0,0.875,-1.9700898228112251
4,26,101,104,BA,2.2744912180542625,4.704746554832964,-2.430255336778701,0.9375,0.875,0.0662906904183435,0.0677155430319488,1.8950612519971897,2.3784826189715895,0.9375,0.875,-1.9700898228112251
4,27,105,108,AB,2.5544301244281926,3.1278644095443773,-0.5734342851161847,0.9375,0.875,0.05403213485591388,0.05433625922193572,1.6186265020449409,1.762125431156537,0.9375,0.875,-1.553576141040343
4,27,105,108,BA,2.2388060038151107,4.365816429971638,-2.1270104261565277,1.0,0.875,0.0665384072267301,0.06970430490840432,1.8148385322599996,2.2054449419843074,1.0,0.875,-1.553576141040343
4,28,109,112,AB,4.019700772904826,3.1483694383418372,0.07243289031700995,1.0,0.875,0.05488940660715264,0.05414381524613624,1.5013513098235192,1.7669302729962877,1.0,0.875,-3.6226239115822017
4,28,109,112,BA,0.6833117614545955,4.233502782719787,-3.5501910212651917,0.9375,0.875,0.06713048766364046,0.06925237504152842,2.001238099063222,2.4711478290002,0.9375,0.875,-3.6226239115822017
4,29,113,116,AB,3.0191811078729214,4.2048730603000894,-1.8776189723419852,1.0,0.875,0.054859563614201565,0.05449922015923456,1.6099154869208272,1.7934906564139093,1.0,0.875,-0.31734225734682786
4,29,113,116,BA,2.0033275344561625,4.1982887641449755,-2.194961229688813,0.9375,0.875,0.06617713836745909,0.06759423912914042,1.8327617744535103,2.2640054622610792,0.9375,0.875,-0.31734225734682786
4,30,117,120,AB,4.338388059618825,4.637726937236354,-0.2993388776175294,1.0,0.875,0.05376098610120693,0.0554174700883395,1.5341333777503299,1.7905563743874406,1.0,0.875,-3.1001382903132093
4,30,117,120,BA,1.246325144319389,4.645802312250128,-3.3994771679307387,1.0,0.875,0.06510887116361026,0.06836151684527816,1.755577862821918,2.1972308600529376,1.0,0.875,-3.1001382903132093
4,31,121,124,AB,3.644150876233778,4.0304530394397835,-0.8071904446961118,1.0,0.875,0.052844909442046215,0.05476396269982148,1.4459895170350605,1.9469617457790118,1.0,0.875,-1.8159843397575286
4,31,121,124,BA,1.7828506940558901,4.40602547850953,-2.6231747844536404,0.9375,0.8125,0.06621754788137077,0.07088623979821546,1.8833921465350736,2.001633086030783,0.9375,0.8125,-1.8159843397575286
4,32,125,128,AB,3.9820682842349795,3.9380197853131604,0.19496421566318256,1.0,0.875,0.05287649469967502,0.053168974619258,1.5441709766974925,1.8417018218828396,1.0,0.875,-3.3356128957705784
4,32,125,128,BA,0.8837543464930447,4.0244030266004405,-3.140648680107396,1.0,0.875,0.06731132238746615,0.06754188885094345,1.8837729353188923,2.369310926099019,1.0,0.875,-3.3356128957705784
4,33,129,132,AB,3.8741269913524685,4.196323711061908,-0.3221967197094391,1.0,0.875,0.05409226386720624,0.05359214395041728,1.4002825979581477,1.9782371051158627,1.0,0.875,-2.8537914281911783
4,33,129,132,BA,1.046261578994958,4.222249726895575,-3.1759881479006173,0.9375,0.875,0.068376992190982,0.06914776136461277,1.860421168710312,2.15041477265376,0.9375,0.875,-2.8537914281911783
4,34,133,136,AB,4.614522923506895,3.511287107248672,1.2661896848969945,0.9375,0.875,0.054245094170852784,0.05455031932188119,1.447191853290125,1.7796857158432702,0.9375,0.875,-3.234965650116063
4,34,133,136,BA,1.3092417432768337,3.2780177084959026,-1.9687759652190688,1.0,0.875,0.06678341684511191,0.06693200391823932,1.9158031320900273,2.3015647787578084,1.0,0.875,-3.234965650116063
4,35,137,140,AB,3.939751311646215,4.1251478109548225,-0.8820204150753286,1.0,0.875,0.0533629821395353,0.05248836037248396,1.4841604243709734,1.8514556009524652,1.0,0.875,-0.9364503906899224
4,35,137,140,BA,2.3194017854751166,4.1378725912403675,-1.818470805765251,1.0,0.875,0.0647142013745252,0.06657477047515765,2.0459120326983795,2.234369442303451,1.0,0.875,-0.9364503906899224
4,36,141,144,AB,2.992220483002156,3.1600092036424634,0.13970541804469683,1.0,0.875,0.05392491986256799,0.05388980157369709,1.445677215756397,1.7647063469363258,1.0,0.875,-4.599430173472106
4,36,141,144,BA,-0.6382514365549239,4.543172408949518,-4.459724755427409,1.0,0.875,0.06764160843611905,0.0673852156821482,1.8278864252647455,2.2090967828911157,1.0,0.875,-4.599430173472106
4,37,145,148,AB,3.8529282398627176,4.166662451593376,-0.3137342117306581,1.0,0.875,0.05262651235432197,0.05590503806628208,1.6717206275567027,1.8237564970801219,1.0,0.875,-2.7309011328648296
4,37,145,148,BA,0.7434996946943546,3.788135039289842,-3.0446353445954877,0.9375,0.875,0.06859001670699015,0.06646187292555197,1.9065278282916063,2.167357311283106,0.9375,0.875,-2.7309011328648296
4,38,149,152,AB,2.9201323448520586,4.5045775113692,-1.5236869693250115,0.9375,0.875,0.053025824404935876,0.05286573730727063,1.5734338258002514,1.7068006371207556,0.9375,0.875,0.19682591873267619
4,38,149,152,BA,2.3242402245850493,3.6511012751773846,-1.3268610505923353,0.9375,0.875,0.06649743525908097,0.06906057947068116,1.7976597378225598,2.366546156746983,0.9375,0.875,0.19682591873267619
4,39,153,156,AB,4.709550932688553,4.208943076719287,0.15805195788533588,1.0,0.875,0.05348416756964858,0.054086247325683935,1.476032809295408,1.872885279870434,1.0,0.875,-5.835525691250194
4,39,153,156,BA,-1.4986123528741913,4.178861380490666,-5.677473733364858,1.0,0.875,0.06494734380640238,0.06658566050102169,1.8654758095879507,2.0672155385767015,1.0,0.875,-5.835525691250194
4,40,157,160,AB,2.4992903548340633,4.1478447651045895,-1.6485544102705263,1.0,0.875,0.053734459881871734,0.05452854860922638,1.6231212940455024,1.7986176354049617,1.0,0.875,-1.4585590301629119
4,40,157,160,BA,0.2958439384141786,4.338226394533257,-3.107113440433438,0.9375,0.875,0.06877264591138402,0.07025814854073101,1.8925303091127308,2.320107020829082,0.9375,0.875,-1.4585590301629119
4,41,161,164,AB,5.337626761228681,4.595766267330454,0.37754338311970237,0.9375,0.875,0.05350763295442939,0.05403755899533082,1.5874627437565927,1.699461276861327,0.9375,0.875,-3.485960518553842
4,41,161,164,BA,1.0273220160310066,4.135739151465146,-3.1084171354341397,0.9375,0.875,0.06742327340453177,0.06966615092441503,2.0370979717759523,2.2970060044150276,0.9375,0.875,-3.485960518553842
4,42,165,168,AB,4.610315160402174,4.160632020981449,1.0632073636827997,0.9375,0.875,0.053120636841876887,0.053554962634295405,1.4221955031455793,1.7528134689572132,0.9375,0.875,-4.828543790878103
4,42,165,168,BA,0.35379770519203185,4.119134132387336,-3.7653364271953036,0.9375,0.8125,0.06822292341686262,0.06992400842159094,1.81152417777429,2.149002671105353,0.9375,0.8125,-4.828543790878103
4,43,169,172,AB,3.7666631280410363,3.828456019108364,-0.20708986686647846,1.0,0.875,0.05287346834857376,0.054843464244007864,1.5905741691610573,1.5967968155080214,1.0,0.875,-3.2792524711006488
4,43,169,172,BA,0.3550061426814973,3.8413484806486244,-3.4863423379671272,0.9375,0.8125,0.0679071649237486,0.06806963677955355,1.8116925005093263,2.075630725409553,0.9375,0.8125,-3.2792524711006488
4,44,173,176,AB,3.8132610597242587,2.8098158228159704,1.0034452369082882,1.0,0.875,0.05261574089569947,0.05476574669332786,1.502628945694192,1.7394303870953776,1.0,0.875,-2.9432700285145037
4,44,173,176,BA,1.8256667311965848,3.7654915228028,-1.9398247916062152,1.0,0.875,0.06545242182369965,0.06776413420578499,1.8997378935597604,2.2587285245441557,1.0,0.875,-2.9432700285145037
4,45,177,180,AB,5.314062664392428,2.9144586102674226,1.384783385931172,0.9375,0.875,0.05238244407870371,0.054169520702217366,1.4470578049122484,1.793315421908257,0.9375,0.875,-4.434291167877936
