target_id,variable,relation_class,target_value_count,pool_value_count,shared_value_count,target_values,pool_values,route,statecd,source_eu,pool_df,target_df,reference_strength,domain_overlap,parent_generic_abs_log_ratio,domain_cov_relative_frobenius,domain_cov_transport_to_noise,generic_joint_relative_frobenius,generic_joint_transport_to_noise,group_size_ratio_pool_to_target,interpretation_boundary
P::30::302201::B::1882170651290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,30,73,91,9,R3,0.4903225806451613,1.5615834857974433,0.9103483032251268,3.1605390014576025,0.7977358202300381,0.4074099950431217,9.3,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170651290487,MEASYEAR,PARTIAL_OVERLAP,4,6,4,2014|2016|2019|2021,2013|2014|2016|2018|2019|2021,LEVEL1,30,73,91,9,R3,0.4903225806451613,1.5615834857974433,0.9103483032251268,3.1605390014576025,0.7977358202300381,0.4074099950431217,9.3,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170652290487,MANUAL,EXACT_SET_MATCH,4,4,4,6|7|8|9,6|7|8|9,LEVEL1,30,73,14,86,R5,0.40948275862068967,5.43362424775494,0.9829980655503799,3.5345444034035722,243.80844460271894,130.80403625872268,0.1839080459770115,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170652290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,6,6,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01,LEVEL1,30,73,14,86,R5,0.40948275862068967,5.43362424775494,0.9829980655503799,3.5345444034035722,243.80844460271894,130.80403625872268,0.1839080459770115,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170652290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,30,73,14,86,R5,0.40948275862068967,5.43362424775494,0.9829980655503799,3.5345444034035722,243.80844460271894,130.80403625872268,0.1839080459770115,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170652290487,MEASYEAR,PARTIAL_OVERLAP,6,4,4,2013|2014|2016|2018|2019|2021,2014|2016|2019|2021,LEVEL1,30,73,14,86,R5,0.40948275862068967,5.43362424775494,0.9829980655503799,3.5345444034035722,243.80844460271894,130.80403625872268,0.1839080459770115,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170653290487,MANUAL,EXACT_SET_MATCH,5,5,5,6|7|8|9|9.1,6|7|8|9|9.1,LEVEL1,30,75,196,12,R3,0.6138461538461538,2.1330409719181125,0.5849992368722847,0.8340803088003091,0.9200474776543017,0.9993222585193813,15.384615384615385,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170653290487,REGIONAL_MANUAL,EXACT_SET_MATCH,7,7,7,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,LEVEL1,30,75,196,12,R3,0.6138461538461538,2.1330409719181125,0.5849992368722847,0.8340803088003091,0.9200474776543017,0.9993222585193813,15.384615384615385,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170653290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,30,75,196,12,R3,0.6138461538461538,2.1330409719181125,0.5849992368722847,0.8340803088003091,0.9200474776543017,0.9993222585193813,15.384615384615385,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170653290487,MEASYEAR,EXACT_SET_MATCH,7,7,7,2013|2014|2016|2018|2019|2021|2022,2013|2014|2016|2018|2019|2021|2022,LEVEL1,30,75,196,12,R3,0.6138461538461538,2.1330409719181125,0.5849992368722847,0.8340803088003091,0.9200474776543017,0.9993222585193813,15.384615384615385,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170654290487,MANUAL,PARTIAL_OVERLAP,4,5,4,6|7|8|9,6|7|8|9|9.1,LEVEL1,30,75,196,12,R3,0.7776923076923077,2.0104014262830674,0.3989056072501087,0.4666198854851018,0.9098004095270784,0.7826162088634329,15.384615384615385,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170654290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,6,7,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,LEVEL1,30,75,196,12,R3,0.7776923076923077,2.0104014262830674,0.3989056072501087,0.4666198854851018,0.9098004095270784,0.7826162088634329,15.384615384615385,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170654290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,30,75,196,12,R3,0.7776923076923077,2.0104014262830674,0.3989056072501087,0.4666198854851018,0.9098004095270784,0.7826162088634329,15.384615384615385,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170654290487,MEASYEAR,PARTIAL_OVERLAP,6,7,6,2013|2014|2016|2018|2019|2021,2013|2014|2016|2018|2019|2021|2022,LEVEL1,30,75,196,12,R3,0.7776923076923077,2.0104014262830674,0.3989056072501087,0.4666198854851018,0.9098004095270784,0.7826162088634329,15.384615384615385,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170655290487,MANUAL,EXACT_SET_MATCH,5,5,5,6|7|8|9|9.1,6|7|8|9|9.1,LEVEL1,30,75,148,60,R5,0.7686583261432269,0.3560354125712964,0.40645766345791884,0.8269433162003873,1.149495419646355,2.046594426113965,2.4918032786885247,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170655290487,REGIONAL_MANUAL,EXACT_SET_MATCH,7,7,7,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,LEVEL1,30,75,148,60,R5,0.7686583261432269,0.3560354125712964,0.40645766345791884,0.8269433162003873,1.149495419646355,2.046594426113965,2.4918032786885247,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170655290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,30,75,148,60,R5,0.7686583261432269,0.3560354125712964,0.40645766345791884,0.8269433162003873,1.149495419646355,2.046594426113965,2.4918032786885247,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170655290487,MEASYEAR,EXACT_SET_MATCH,7,7,7,2013|2014|2016|2018|2019|2021|2022,2013|2014|2016|2018|2019|2021|2022,LEVEL1,30,75,148,60,R5,0.7686583261432269,0.3560354125712964,0.40645766345791884,0.8269433162003873,1.149495419646355,2.046594426113965,2.4918032786885247,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170656290487,MANUAL,PARTIAL_OVERLAP,4,5,4,6|7|8|9,6|7|8|9|9.1,LEVEL1,30,75,93,115,R5,0.6627266263775329,nan,0.5940336380178118,1.7462460455563171,inf,nan,0.8362068965517241,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170656290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,6,7,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,LEVEL1,30,75,93,115,R5,0.6627266263775329,nan,0.5940336380178118,1.7462460455563171,inf,nan,0.8362068965517241,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170656290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,2,1|2,LEVEL1,30,75,93,115,R5,0.6627266263775329,nan,0.5940336380178118,1.7462460455563171,inf,nan,0.8362068965517241,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170656290487,MEASYEAR,PARTIAL_OVERLAP,6,7,6,2013|2014|2016|2018|2019|2021,2013|2014|2016|2018|2019|2021|2022,LEVEL1,30,75,93,115,R5,0.6627266263775329,nan,0.5940336380178118,1.7462460455563171,inf,nan,0.8362068965517241,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170657290487,MANUAL,PARTIAL_OVERLAP,3,5,3,6|7|8,6|7|8|9|9.1,LEVEL1,30,75,199,9,R3,0.7088669950738917,1.1448550143602696,0.5223964114614575,0.45592757210595863,0.9071695258542481,0.5463692990787683,20.3,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170657290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,7,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,LEVEL1,30,75,199,9,R3,0.7088669950738917,1.1448550143602696,0.5223964114614575,0.45592757210595863,0.9071695258542481,0.5463692990787683,20.3,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170657290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,30,75,199,9,R3,0.7088669950738917,1.1448550143602696,0.5223964114614575,0.45592757210595863,0.9071695258542481,0.5463692990787683,20.3,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170657290487,MEASYEAR,PARTIAL_OVERLAP,5,7,5,2013|2014|2016|2018|2019,2013|2014|2016|2018|2019|2021|2022,LEVEL1,30,75,199,9,R3,0.7088669950738917,1.1448550143602696,0.5223964114614575,0.45592757210595863,0.9071695258542481,0.5463692990787683,20.3,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170658290487,MANUAL,PARTIAL_OVERLAP,7,4,4,6|7|8|9|9.1|9.2|9.3,6|7|8|9,LEVEL1,30,77,72,61,R5,0.6598240469208211,1.4894532366995181,0.5886688514976443,1.3006118877268542,0.8807184313931739,1.105295461463094,1.2419354838709677,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170658290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,10,7,7,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01,LEVEL1,30,77,72,61,R5,0.6598240469208211,1.4894532366995181,0.5886688514976443,1.3006118877268542,0.8807184313931739,1.105295461463094,1.2419354838709677,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170658290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,30,77,72,61,R5,0.6598240469208211,1.4894532366995181,0.5886688514976443,1.3006118877268542,0.8807184313931739,1.105295461463094,1.2419354838709677,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170658290487,MEASYEAR,PARTIAL_OVERLAP,11,9,8,2013|2014|2015|2016|2017|2018|2019|2021|2022|2023|2024,2013|2014|2015|2016|2017|2018|2019|2020|2021,LEVEL1,30,77,72,61,R5,0.6598240469208211,1.4894532366995181,0.5886688514976443,1.3006118877268542,0.8807184313931739,1.105295461463094,1.2419354838709677,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170659290487,MANUAL,PARTIAL_OVERLAP,3,7,3,6|7|8,6|7|8|9|9.1|9.2|9.3,LEVEL1,30,77,123,10,R3,0.6484375,0.9331579523162321,0.6034292618912988,1.0721117873025936,0.8555906692039676,0.6694191565847818,11.636363636363637,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170659290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,4,10,4,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,30,77,123,10,R3,0.6484375,0.9331579523162321,0.6034292618912988,1.0721117873025936,0.8555906692039676,0.6694191565847818,11.636363636363637,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170659290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,30,77,123,10,R3,0.6484375,0.9331579523162321,0.6034292618912988,1.0721117873025936,0.8555906692039676,0.6694191565847818,11.636363636363637,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170659290487,MEASYEAR,PARTIAL_OVERLAP,4,12,4,2013|2014|2018|2019,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,LEVEL1,30,77,123,10,R3,0.6484375,0.9331579523162321,0.6034292618912988,1.0721117873025936,0.8555906692039676,0.6694191565847818,11.636363636363637,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170660290487,MANUAL,PARTIAL_OVERLAP,4,7,4,6|7|8|9,6|7|8|9|9.1|9.2|9.3,LEVEL1,30,77,130,3,R1,0.34074074074074073,nan,inf,nan,inf,nan,33.75,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170660290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,10,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,30,77,130,3,R1,0.34074074074074073,nan,inf,nan,inf,nan,33.75,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170660290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,2,1|2,LEVEL1,30,77,130,3,R1,0.34074074074074073,nan,inf,nan,inf,nan,33.75,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170660290487,MEASYEAR,PARTIAL_OVERLAP,4,12,4,2014|2016|2019|2021,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,LEVEL1,30,77,130,3,R1,0.34074074074074073,nan,inf,nan,inf,nan,33.75,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170661290487,MANUAL,PARTIAL_OVERLAP,4,7,4,6|7|8|9,6|7|8|9|9.1|9.2|9.3,LEVEL1,30,77,112,21,R4,0.6375291375291375,1.816633221330417,0.5733754878835555,0.819318272551705,8.460950615844201,5.923202135363261,5.318181818181818,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170661290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,7,10,7,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,30,77,112,21,R4,0.6375291375291375,1.816633221330417,0.5733754878835555,0.819318272551705,8.460950615844201,5.923202135363261,5.318181818181818,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170661290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,30,77,112,21,R4,0.6375291375291375,1.816633221330417,0.5733754878835555,0.819318272551705,8.460950615844201,5.923202135363261,5.318181818181818,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170661290487,MEASYEAR,PARTIAL_OVERLAP,9,11,8,2013|2014|2015|2016|2017|2018|2019|2020|2021,2013|2014|2015|2016|2017|2018|2019|2021|2022|2023|2024,LEVEL1,30,77,112,21,R4,0.6375291375291375,1.816633221330417,0.5733754878835555,0.819318272551705,8.460950615844201,5.923202135363261,5.318181818181818,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170662290487,MANUAL,PARTIAL_OVERLAP,4,7,4,6|7|8|9,6|7|8|9|9.1|9.2|9.3,LEVEL1,30,77,105,28,R4,0.6344827586206897,nan,0.6556446423572305,1.31426829717331,inf,nan,3.793103448275862,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170662290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,6,10,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,30,77,105,28,R4,0.6344827586206897,nan,0.6556446423572305,1.31426829717331,inf,nan,3.793103448275862,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170662290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,2,1|2,LEVEL1,30,77,105,28,R4,0.6344827586206897,nan,0.6556446423572305,1.31426829717331,inf,nan,3.793103448275862,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170662290487,MEASYEAR,PARTIAL_OVERLAP,6,12,6,2013|2014|2016|2018|2019|2021,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,LEVEL1,30,77,105,28,R4,0.6344827586206897,nan,0.6556446423572305,1.31426829717331,inf,nan,3.793103448275862,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170663290487,MANUAL,PARTIAL_OVERLAP,3,7,3,6|7|8,6|7|8|9|9.1|9.2|9.3,LEVEL1,30,77,123,10,R3,0.6477272727272727,2.1556361660775627,0.5861837349549504,0.7114248559040508,6.753657990958234,4.822106718566828,11.636363636363637,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170663290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,10,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,30,77,123,10,R3,0.6477272727272727,2.1556361660775627,0.5861837349549504,0.7114248559040508,6.753657990958234,4.822106718566828,11.636363636363637,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170663290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,30,77,123,10,R3,0.6477272727272727,2.1556361660775627,0.5861837349549504,0.7114248559040508,6.753657990958234,4.822106718566828,11.636363636363637,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170663290487,MEASYEAR,PARTIAL_OVERLAP,5,12,5,2013|2014|2016|2018|2019,2013|2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,LEVEL1,30,77,123,10,R3,0.6477272727272727,2.1556361660775627,0.5861837349549504,0.7114248559040508,6.753657990958234,4.822106718566828,11.636363636363637,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170664290487,MANUAL,EXACT_SET_MATCH,4,4,4,6|7|8|9,6|7|8|9,LEVEL1,30,79,58,55,R5,0.7566585956416465,nan,0.4856556784626961,1.5108488451351116,1.0,0.5,1.0535714285714286,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170664290487,REGIONAL_MANUAL,EXACT_SET_MATCH,6,6,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,LEVEL1,30,79,58,55,R5,0.7566585956416465,nan,0.4856556784626961,1.5108488451351116,1.0,0.5,1.0535714285714286,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170664290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,2,1,1,1|2,2,LEVEL1,30,79,58,55,R5,0.7566585956416465,nan,0.4856556784626961,1.5108488451351116,1.0,0.5,1.0535714285714286,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170664290487,MEASYEAR,EXACT_SET_MATCH,6,6,6,2013|2014|2016|2018|2019|2021,2013|2014|2016|2018|2019|2021,LEVEL1,30,79,58,55,R5,0.7566585956416465,nan,0.4856556784626961,1.5108488451351116,1.0,0.5,1.0535714285714286,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170665290487,MANUAL,EXACT_SET_MATCH,4,4,4,6|7|8|9,6|7|8|9,LEVEL1,30,79,55,58,R5,0.7566585956416465,nan,0.46701734289412744,1.801342304371882,inf,nan,0.9491525423728814,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170665290487,REGIONAL_MANUAL,EXACT_SET_MATCH,6,6,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01,LEVEL1,30,79,55,58,R5,0.7566585956416465,nan,0.46701734289412744,1.801342304371882,inf,nan,0.9491525423728814,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170665290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,2,1|2,LEVEL1,30,79,55,58,R5,0.7566585956416465,nan,0.46701734289412744,1.801342304371882,inf,nan,0.9491525423728814,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170665290487,MEASYEAR,EXACT_SET_MATCH,6,6,6,2013|2014|2016|2018|2019|2021,2013|2014|2016|2018|2019|2021,LEVEL1,30,79,55,58,R5,0.7566585956416465,nan,0.46701734289412744,1.801342304371882,inf,nan,0.9491525423728814,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170666290487,MANUAL,EXACT_SET_MATCH,5,5,5,6|7|8|9|9.1,6|7|8|9|9.1,LEVEL1,30,7,56,14,R3,0.794535519125683,1.892982791293195,0.3550892954390926,0.5275045742170944,0.9145244285262066,0.6315975922336354,4.066666666666666,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::30::302201::B::1882170666290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,7,8,7,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.01|MANUAL_RMRS=9.1,LEVEL1,30,7,56,14,R3,0.794535519125683,1.892982791293195,0.3550892954390926,0.5275045742170944,0.9145244285262066,0.6315975922336354,4.066666666666666,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
