model,world,observation_regime,orientation,source_fold,target_fold,synthetic_species_id,occupancy_pi_estimate,beta_binomial_rho,encounter_q_mean,brier_score,log_loss,expected_support_size,true_support_size,expected_support_size_bias,expected_support_size_relative_bias,occupied_cell_recall,precision,iou_jaccard,posterior_entropy_mean,support_size_q05,support_size_q50,support_size_q95,truth_size_within_q05_q95,target_cells,predicted_cells_at_0_5
M1,PAIRED_NULL,O3,AB,A,B,SYN068,0.02713519338628067,0.02,0.09176543943176249,0.00761137218153184,0.05012439895011375,78.11679791381115,68,10.116797913811155,0.14877643990898756,0.6764705882352942,1.0,0.6764705882352942,0.057650197017177336,70.0,78.0,88.0,0,2913,46
M2,PAIRED_NULL,O3,AB,A,B,SYN068,0.02713519338628067,0.02,0.09176543943176249,0.0028663680818778897,0.018670442170059996,100.71723001487993,68,32.71723001487993,0.48113573551294014,0.9411764705882353,0.927536231884058,0.8767123287671232,0.060319548133452,94.0,101.0,109.64999999999999,0,2913,69
M0,PAIRED_NULL,O3,AB,A,B,SYN069,,,,0.015447991761071062,0.21342287782692287,31.0,76,-45.0,-0.5921052631578947,0.40789473684210525,1.0,0.40789473684210525,1.481551005799678e-05,31.0,31.0,31.0,0,2913,31
M1,PAIRED_NULL,O3,AB,A,B,SYN069,0.016872907281634108,0.02,0.11378535964444109,0.01533662613220788,0.08957090609521949,48.07041388727995,76,-27.929586112720052,-0.3674945541147375,0.40789473684210525,1.0,0.40789473684210525,0.03376577973840304,42.0,47.0,55.0,0,2913,31
M2,PAIRED_NULL,O3,AB,A,B,SYN069,0.016872907281634108,0.02,0.11378535964444109,0.008745512637577089,0.036842263733407064,67.1133134100227,76,-8.886686589977302,-0.11693008671022766,0.6052631578947368,0.9787234042553191,0.5974025974025974,0.03761219838874211,59.7,67.0,74.0,0,2913,47
M0,PAIRED_NULL,O3,AB,A,B,SYN070,,,,0.021970477171301066,0.30353433735363483,34.0,98,-64.0,-0.6530612244897959,0.3469387755102041,1.0,0.3469387755102041,1.481551005799716e-05,34.0,34.0,34.0,0,2913,34
M1,PAIRED_NULL,O3,AB,A,B,SYN070,0.020682465525196668,0.02,0.08792045635532712,0.02174757498970842,0.11889883872723842,59.1721816493833,98,-38.8278183506167,-0.39620222806751737,0.3469387755102041,1.0,0.3469387755102041,0.04747693196268752,52.35,59.0,69.0,0,2913,34
M2,PAIRED_NULL,O3,AB,A,B,SYN070,0.020682465525196668,0.02,0.08792045635532712,0.009727754524269239,0.03959368396955613,92.1124258185081,98,-5.8875741814919,-0.06007728756624387,0.6224489795918368,0.9682539682539683,0.61,0.05557637854021186,83.35,92.0,101.0,1,2913,63
M0,PAIRED_NULL,O3,AB,A,B,SYN071,,,,0.02368692070030896,0.3272478793343484,23.0,92,-69.0,-0.75,0.25,1.0,0.25,1.481551005799577e-05,23.0,23.0,23.0,0,2913,23
M1,PAIRED_NULL,O3,AB,A,B,SYN071,0.014300361899868577,0.02,0.09505112717621306,0.02338561944099956,0.12503219436769852,39.4814903338638,92,-52.5185096661362,-0.570853365936263,0.25,1.0,0.25,0.033321993134233945,33.0,39.0,47.0,0,2913,23
M2,PAIRED_NULL,O3,AB,A,B,SYN071,0.014300361899868577,0.02,0.09505112717621306,0.012368460217184633,0.05244616974606748,67.10742259983853,92,-24.89257740016147,-0.27057149348001597,0.5543478260869565,0.9807692307692307,0.5483870967741935,0.03903649297749822,59.35,67.0,74.64999999999999,0,2913,52
M0,PAIRED_NULL,O3,AB,A,B,SYN072,,,,0.01579128046687264,0.21816558622306564,38.0,84,-46.0,-0.5476190476190477,0.4523809523809524,1.0,0.4523809523809524,1.4815510057997669e-05,38.0,38.0,38.0,0,2913,38
M1,PAIRED_NULL,O3,AB,A,B,SYN072,0.01849432489524877,0.02,0.16438271076784974,0.015546190504627484,0.0818305055819748,51.98463704153937,84,-32.01536295846063,-0.38113527331500746,0.4523809523809524,1.0,0.4523809523809524,0.027418832903047873,46.35,51.0,58.0,0,2913,38
M2,PAIRED_NULL,O3,AB,A,B,SYN072,0.01849432489524877,0.02,0.16438271076784974,0.008802229012953943,0.03350832583494674,79.87960105887589,84,-4.120398941124108,-0.04905236834671557,0.6904761904761905,0.8787878787878788,0.6304347826086957,0.031833506390302836,73.0,80.0,87.64999999999999,1,2913,66
M0,PAIRED_NULL,O3,BA,B,A,SYN001,,,,0.03642732049036777,0.5032629944061856,36.0,140,-104.0,-0.7428571428571429,0.2571428571428571,1.0,0.2571428571428571,1.4815510057997506e-05,36.0,36.0,36.0,0,2855,36
M1,PAIRED_NULL,O3,BA,B,A,SYN001,0.020382959174466777,0.02,0.0745693563981265,0.03579130817557475,0.17939405178972312,57.36235301586203,140,-82.63764698413797,-0.5902689070295569,0.2571428571428571,1.0,0.2571428571428571,0.04190740097707449,51.0,58.0,67.0,0,2855,36
M2,PAIRED_NULL,O3,BA,B,A,SYN001,0.020382959174466777,0.02,0.0745693563981265,0.019639172478211404,0.07630954939494548,97.12284972248781,140,-42.877150277512186,-0.30626535912508707,0.5071428571428571,0.9861111111111112,0.5035460992907801,0.05189021289439286,87.0,97.0,108.0,0,2855,72
M0,PAIRED_NULL,O3,BA,B,A,SYN002,,,,0.00840630472854641,0.11613838332488902,41.0,65,-24.0,-0.36923076923076925,0.6307692307692307,1.0,0.6307692307692307,1.4815510057998151e-05,41.0,41.0,41.0,0,2855,41
M1,PAIRED_NULL,O3,BA,B,A,SYN002,0.024256023674015744,0.02,0.06765216740571253,0.008411500597967029,0.051533837881632856,68.49192094307071,65,3.49192094307071,0.053721860662626304,0.6307692307692307,1.0,0.6307692307692307,0.05190983605815724,61.0,68.0,77.64999999999999,1,2855,41
M2,PAIRED_NULL,O3,BA,B,A,SYN002,0.024256023674015744,0.02,0.06765216740571253,0.0034497137090730547,0.019195239106758816,99.48487583962181,65,34.48487583962181,0.5305365513787971,0.9538461538461539,0.8857142857142857,0.8493150684931506,0.05780112421008924,91.0,100.0,107.0,0,2855,70
M0,PAIRED_NULL,O3,BA,B,A,SYN003,,,,0.023817863397548163,0.329056919419602,103.0,171,-68.0,-0.39766081871345027,0.6023391812865497,1.0,0.6023391812865497,1.4815510058006153e-05,103.0,103.0,103.0,0,2855,103
M1,PAIRED_NULL,O3,BA,B,A,SYN003,0.05836820379845131,0.02,0.07109889302617094,0.02361191421525241,0.11999558015518395,166.95012426814202,171,-4.0498757318579806,-0.023683483812034976,0.6023391812865497,1.0,0.6023391812865497,0.1008345534414332,154.35,167.0,178.64999999999998,1,2855,103
M2,PAIRED_NULL,O3,BA,B,A,SYN003,0.05836820379845131,0.02,0.07109889302617094,0.003475547420451903,0.02956666179770732,225.1234438789494,171,54.12344387894939,0.3165113677131543,0.9590643274853801,0.9704142011834319,0.9318181818181818,0.10248733322799025,213.0,225.0,237.0,0,2855,169
M0,PAIRED_NULL,O3,BA,B,A,SYN004,,,,0.0070052539404553416,0.09678215277082418,128.0,148,-20.0,-0.13513513513513514,0.8648648648648649,1.0,0.8648648648648649,1.481551005800938e-05,128.0,128.0,128.0,0,2855,128
M1,PAIRED_NULL,O3,BA,B,A,SYN004,0.07280705483965272,0.02,0.07084378428337508,0.008038152904241876,0.05939610214021821,208.59411014934926,148,60.59411014934926,0.4094196631712788,0.8648648648648649,1.0,0.8648648648648649,0.1204082839572887,194.35,209.0,225.64999999999998,0,2855,128
M2,PAIRED_NULL,O3,BA,B,A,SYN004,0.07280705483965272,0.02,0.07084378428337508,0.00834181485837963,0.04980413122795211,251.68308260855213,148,103.68308260855213,0.7005613689767035,1.0,0.8314606741573034,0.8314606741573034,0.12502446536393969,236.0,252.0,265.65,0,2855,178
M0,PAIRED_NULL,O3,BA,B,A,SYN005,,,,0.018213660245183887,0.25163199720334284,84.0,136,-52.0,-0.38235294117647056,0.6176470588235294,1.0,0.6176470588235294,1.4815510058003703e-05,84.0,84.0,84.0,0,2855,84
M1,PAIRED_NULL,O3,BA,B,A,SYN005,0.04245332504018687,0.02,0.09543755042512239,0.017854034801683988,0.08906565187677953,120.3647144244603,136,-15.635285575539697,-0.11496533511426248,0.6176470588235294,1.0,0.6176470588235294,0.06255170632810725,111.35,121.0,129.64999999999998,0,2855,84
M2,PAIRED_NULL,O3,BA,B,A,SYN005,0.04245332504018687,0.02,0.09543755042512239,0.006734995354078888,0.033486283418848545,164.08765316807387,136,28.08765316807387,0.20652686152995492,0.8970588235294118,0.9384615384615385,0.8472222222222222,0.06620185331345604,154.35,164.0,174.64999999999998,0,2855,130
M0,PAIRED_NULL,O3,BA,B,A,SYN006,,,,0.010858143607705779,0.1500117867945025,34.0,65,-31.0,-0.47692307692307695,0.5230769230769231,1.0,0.5230769230769231,1.4815510057997249e-05,34.0,34.0,34.0,0,2855,34
M1,PAIRED_NULL,O3,BA,B,A,SYN006,0.017202630249212692,0.02,0.09876275778724908,0.010783344380328666,0.06300307621680404,48.3028458881634,65,-16.697154111836603,-0.25687929402825543,0.5230769230769231,1.0,0.5230769230769231,0.02927208366488522,42.0,48.0,55.0,0,2855,34
M2,PAIRED_NULL,O3,BA,B,A,SYN006,0.017202630249212692,0.02,0.09876275778724908,0.00410405030117463,0.0190056100095819,68.76723262487539,65,3.7672326248753905,0.05795742499808293,0.8153846153846154,0.9636363636363636,0.7910447761194029,0.03249313562798868,63.0,69.0,78.0,1,2855,55
M0,PAIRED_NULL,O3,BA,B,A,SYN007,,,,0.02626970227670753,0.3629303228892156,51.0,126,-75.0,-0.5952380952380952,0.40476190476190477,1.0,0.40476190476190477,1.4815510057999442e-05,51.0,51.0,51.0,0,2855,51
M1,PAIRED_NULL,O3,BA,B,A,SYN007,0.025418316424721046,0.02,0.10377528165801637,0.02570624607982143,0.12765639953180108,71.13169637556962,126,-54.86830362443038,-0.4354627271780189,0.40476190476190477,1.0,0.40476190476190477,0.03847744787389513,63.0,71.0,80.0,0,2855,51
M2,PAIRED_NULL,O3,BA,B,A,SYN007,0.025418316424721046,0.02,0.10377528165801637,0.012327704612887966,0.04505193812246807,115.67471030927629,126,-10.325289690723707,-0.08194674357717228,0.7063492063492064,0.9368421052631579,0.6742424242424242,0.0492767734825077,108.0,116.0,124.0,0,2855,95
M0,PAIRED_NULL,O3,BA,B,A,SYN008,,,,0.019614711033274956,0.27098822775740766,65.0,121,-56.0,-0.4628099173553719,0.5371900826446281,1.0,0.5371900826446281,1.4815510058001248e-05,65.0,65.0,65.0,0,2855,65
M1,PAIRED_NULL,O3,BA,B,A,SYN008,0.03798891156378215,0.02,0.06975348778338031,0.01950664302714069,0.10585460128135556,107.16245376226541,121,-13.837546237734585,-0.1143598862622693,0.5371900826446281,1.0,0.5371900826446281,0.07295311940995397,96.0,106.0,115.64999999999999,0,2855,65
M2,PAIRED_NULL,O3,BA,B,A,SYN008,0.03798891156378215,0.02,0.06975348778338031,0.006128843406015469,0.032361629487088435,155.07307428551945,121,34.07307428551945,0.2815956552522269,0.8677685950413223,0.9292035398230089,0.813953488372093,0.08085954535950426,141.35,155.0,167.0,0,2855,113
M0,PAIRED_NULL,O3,BA,B,A,SYN009,,,,0.013309982486865149,0.18388519026411596,36.0,74,-38.0,-0.5135135135135135,0.4864864864864865,1.0,0.4864864864864865,1.4815510057997506e-05,36.0,36.0,36.0,0,2855,36
M1,PAIRED_NULL,O3,BA,B,A,SYN009,0.017031781073890258,0.02,0.11913355787353025,0.01306953561932547,0.06666828009811977,47.90253175382575,74,-26.09746824617425,-0.35266848981316556,0.4864864864864865,1.0,0.4864864864864865,0.02452440769902374,43.0,48.0,53.64999999999999,0,2855,36
M2,PAIRED_NULL,O3,BA,B,A,SYN009,0.017031781073890258,0.02,0.11913355787353025,0.006172384291868453,0.024311166987024315,72.37229220437067,74,-1.627707795629334,-0.021996051292288297,0.7702702702702703,0.9193548387096774,0.7215189873417721,0.0303257426657728,65.35,73.0,80.0,1,2855,62
M0,PAIRED_NULL,O3,BA,B,A,SYN010,,,,0.007355516637478109,0.10162121040934041,79.0,100,-21.0,-0.21,0.79,1.0,0.79,1.4815510058003056e-05,79.0,79.0,79.0,0,2855,79
M1,PAIRED_NULL,O3,BA,B,A,SYN010,0.053409612291215776,0.02,0.05301562823762677,0.007944132953006517,0.05846727705538767,151.37985028835521,100,51.379850288355215,0.5137985028835521,0.79,1.0,0.79,0.11396230495507201,139.0,152.0,163.64999999999998,0,2855,79
M2,PAIRED_NULL,O3,BA,B,A,SYN010,0.053409612291215776,0.02,0.05301562823762677,0.004455711770043014,0.036088099063023814,183.89063737552826,100,83.89063737552826,0.8389063737552825,0.99,0.8761061946902655,0.868421052631579,0.11781203564840133,172.0,187.0,196.64999999999998,0,2855,113
M0,PAIRED_NULL,O3,BA,B,A,SYN011,,,,0.005253940455341506,0.07258686457824315,107.0,122,-15.0,-0.12295081967213115,0.8770491803278688,1.0,0.8770491803278688,1.4815510058006673e-05,107.0,107.0,107.0,0,2855,107
M1,PAIRED_NULL,O3,BA,B,A,SYN011,0.055519564417775696,0.02,0.08728809118250856,0.005748123850388571,0.04382019275621637,159.00337259471655,122,37.00337259471655,0.3033063327435783,0.8770491803278688,1.0,0.8770491803278688,0.08399935181791796,149.35,160.0,170.64999999999998,0,2855,107
M2,PAIRED_NULL,O3,BA,B,A,SYN011,0.055519564417775696,0.02,0.08728809118250856,0.005093677259278909,0.030505541832056383,186.52424044841834,122,64.52424044841834,0.5288872167903143,1.0,0.8970588235294118,0.8970588235294118,0.0889687523539085,176.0,185.5,198.0,0,2855,136
M0,PAIRED_NULL,O3,BA,B,A,SYN012,,,,0.029422066549912435,0.4064818416358615,68.0,152,-84.0,-0.5526315789473685,0.4473684210526316,1.0,0.4473684210526316,1.4815510058001638e-05,68.0,68.0,68.0,0,2855,68
M1,PAIRED_NULL,O3,BA,B,A,SYN012,0.032782096342234814,0.02,0.10635749063881288,0.028810871107563748,0.14317580074444278,93.4638167040422,152,-58.5361832959578,-0.38510646905235396,0.4473684210526316,1.0,0.4473684210526316,0.04636549951883996,86.0,95.0,103.0,0,2855,68
M2,PAIRED_NULL,O3,BA,B,A,SYN012,0.032782096342234814,0.02,0.10635749063881288,0.012860785911823781,0.04957200112198966,147.8255531443354,152,-4.174446855664598,-0.02746346615568815,0.756578947368421,0.9349593495934959,0.71875,0.05522577005095926,138.0,147.0,159.29999999999998,1,2855,123
M0,PAIRED_NULL,O3,BA,B,A,SYN013,,,,0.007355516637478109,0.10162121040934041,98.0,119,-21.0,-0.17647058823529413,0.8235294117647058,1.0,0.8235294117647058,1.4815510058005509e-05,98.0,98.0,98.0,0,2855,98
M1,PAIRED_NULL,O3,BA,B,A,SYN013,0.04585486955743252,0.02,0.119400660210978,0.007380737126735855,0.04418627747399568,130.50766711674146,119,11.507667116741459,0.09670308501463411,0.8235294117647058,1.0,0.8235294117647058,0.05546152180263793,122.0,130.0,139.0,0,2855,98
M2,PAIRED_NULL,O3,BA,B,A,SYN013,0.04585486955743252,0.02,0.119400660210978,0.0020499763473764295,0.015653270895974944,147.67014868673016,119,28.67014868673016,0.24092561921621983,0.9663865546218487,0.9829059829059829,0.9504132231404959,0.054242554458624054,138.0,148.0,156.0,0,2855,117
M0,PAIRED_NULL,O3,BA,B,A,SYN014,,,,0.018563922942206657,0.256471054841859,72.0,125,-53.0,-0.424,0.576,1.0,0.576,1.4815510058002155e-05,72.0,72.0,72.0,0,2855,72
M1,PAIRED_NULL,O3,BA,B,A,SYN014,0.038135569067039486,0.02,0.08366255016356082,0.01841892752673523,0.09832779071087117,108.72083387904588,125,-16.279166120954116,-0.13023332896763293,0.576,1.0,0.576,0.0641793820360949,98.0,108.0,118.0,0,2855,72
M2,PAIRED_NULL,O3,BA,B,A,SYN014,0.038135569067039486,0.02,0.08366255016356082,0.008291679796931357,0.03579188435471955,154.81555165097,125,29.815551650970008,0.23852441320776005,0.848,0.8907563025210085,0.7681159420289855,0.07260694995049743,142.0,153.5,165.29999999999998,0,2855,119
M0,PAIRED_NULL,O3,BA,B,A,SYN015,,,,0.012959719789842382,0.17904613262559974,117.0,154,-37.0,-0.24025974025974026,0.7597402597402597,1.0,0.7597402597402597,1.4815510058007962e-05,117.0,117.0,117.0,0,2855,117
M1,PAIRED_NULL,O3,BA,B,A,SYN015,0.06475110540721679,0.02,0.07544821786123738,0.012893713395199331,0.07047846827749457,185.44993822658964,154,31.449938226589637,0.2042203780947379,0.7597402597402597,1.0,0.7597402597402597,0.10592755563297326,173.35,185.0,199.29999999999998,0,2855,117
M2,PAIRED_NULL,O3,BA,B,A,SYN015,0.06475110540721679,0.02,0.07544821786123738,0.005685874592796449,0.03637295025099198,216.35613172440708,154,62.35613172440708,0.40490994626238364,0.9285714285714286,0.934640522875817,0.8719512195121951,0.10741712462878616,204.0,216.0,231.0,0,2855,153
M0,PAIRED_NULL,O3,BA,B,A,SYN016,,,,0.020315236427320492,0.28066634303444005,36.0,94,-58.0,-0.6170212765957447,0.3829787234042553,1.0,0.3829787234042553,1.4815510057997506e-05,36.0,36.0,36.0,0,2855,36
